Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,AgeGroup,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Gender_enc,City_enc,State_enc,Country_enc,Continent_enc,Cluster
504006,4,2016-05-18,,1591884,63,1582,3,USD,Male,Raymon Patterson,Toano,VA,Virginia,23168,United States,North America,1960-10-21,65,65+,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,5903,447,7,2,2
504008,4,2016-05-18,,1025021,40,1645,1,GBP,Male,Lewis Sinclair,NEWTON MORRELL,North Yorkshire,North Yorkshire,DL10 8SQ,United Kingdom,Europe,1982-05-19,43,36-45,Contoso DVD External DVD Burner M200 Silver,Contoso,Silver,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1,4044,294,6,1,1
505003,3,2016-05-19,,1771430,48,1593,5,USD,Male,Michael Gies,Covina,CA,California,91723,United States,North America,1979-08-08,46,46-55,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,Red,$6.39 ,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",1,1489,69,7,2,0
506002,1,2016-05-20,5/25/2016,918835,0,1599,6,GBP,Male,Nathan Baxter,ALLANGILLFOOT,Dumfriesshire,Dumfriesshire,DG13 5SP,United Kingdom,Europe,1986-10-09,39,36-45,SV DVD External DVD Burner M200 Blue,Southridge Video,Blue,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1,29,120,6,1,0
506003,1,2016-05-20,,1652611,66,1574,4,USD,Female,Christine Rock,Waldorf,MD,Maryland,20601,United States,North America,1968-12-15,57,56-65,SV DVD Player M130 Grey,Southridge Video,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,6301,235,7,2,2
507002,5,2016-05-21,,1724660,66,1649,2,USD,Male,Wilfredo Pitts,Beaumont,TX,Texas,77701,United States,North America,1982-04-21,43,36-45,Contoso DVD 14-Inch Player Portable L100 Black,Contoso,Black,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,658,424,7,2,0
507008,3,2016-05-21,,1591113,55,1575,2,USD,Female,Edith Elliott,Santa Clara,CA,California,95054,United States,North America,1962-03-01,63,56-65,SV DVD Player M140 Gold,Southridge Video,Gold,$28.05 ,60.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5318,69,7,2,2
507010,1,2016-05-21,,1511494,61,1598,1,USD,Female,Vera McClinton,Armonk Village,NY,New York,10504,United States,North America,1985-04-16,40,36-45,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,237,271,7,2,0
507011,1,2016-05-21,,760031,30,1586,2,EUR,Female,Sabrina Lucchese,Comezzano,BS,Brescia,25030,Italy,Europe,1937-10-11,88,65+,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",0,1454,54,4,1,3
507014,3,2016-05-21,,548183,24,1625,3,EUR,Female,Klaudia Junker,Gottenheim,BW,Baden-Württemberg,79288,Germany,Europe,1936-11-18,89,65+,Contoso DVD Recorder L230 Grey,Contoso,Grey,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,2417,29,3,1,3
509004,2,2016-05-23,,1670107,56,1575,5,USD,Female,Sarah Guillory,Corpus Christi,TX,Texas,78476,United States,North America,1991-10-05,34,26-35,SV DVD Player M140 Gold,Southridge Video,Gold,$28.05 ,60.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,1477,424,7,2,0
509005,1,2016-05-23,,1002933,41,1646,3,GBP,Female,Ella Roberts,LONGHAM,Norfolk,Norfolk,NR19 4GJ,United Kingdom,Europe,1940-01-17,85,65+,Contoso DVD 9-Inch Player Portable M300 Black,Contoso,Black,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3288,282,6,1,1
510001,1,2016-05-24,,1854760,59,1605,6,USD,Male,Jason Link,Sacramento,CA,California,95814,United States,North America,1995-08-23,30,26-35,SV DVD 15-Inch Player Portable L200 Black,Southridge Video,Black,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,5240,69,7,2,2
511003,1,2016-05-25,,1136696,41,1631,2,GBP,Female,Rachel Bennett,WILKIESTON,West Lothian,West Lothian,EH27 0AN,United Kingdom,Europe,1978-12-06,47,46-55,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",0,6229,465,6,1,1
511003,2,2016-05-25,,1136696,41,1599,1,GBP,Female,Rachel Bennett,WILKIESTON,West Lothian,West Lothian,EH27 0AN,United Kingdom,Europe,1978-12-06,47,46-55,SV DVD External DVD Burner M200 Blue,Southridge Video,Blue,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,6229,465,6,1,1
512000,2,2016-05-26,6/1/2016,539789,0,1657,8,EUR,Female,Monika Oster,Wellheim,BY,Freistaat Bayern,91809,Germany,Europe,1975-04-14,50,46-55,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,6369,151,3,1,3
512001,2,2016-05-26,,1594267,64,1604,1,USD,Female,Elizabeth Cole,Philadelphia,PA,Pennsylvania,19108,United States,North America,1935-04-24,90,65+,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Black,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4598,317,7,2,2
512001,3,2016-05-26,,1594267,64,1597,1,USD,Female,Elizabeth Cole,Philadelphia,PA,Pennsylvania,19108,United States,North America,1935-04-24,90,65+,SV DVD External DVD Burner M200 Black,Southridge Video,Black,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,4598,317,7,2,2
512006,3,2016-05-26,,1493760,56,1594,1,USD,Female,Eliza Norwood,Bon Wier,TX,Texas,75928,United States,North America,1976-07-12,49,46-55,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,820,424,7,2,0
512007,1,2016-05-26,,1070054,38,1617,2,GBP,Female,Kayleigh Graham,Jamestown,Highland,Highland,IV14 9PA,United Kingdom,Europe,1990-05-31,35,36-45,Contoso DVD Player M110 Silver,Contoso,Silver,$26.67 ,57.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2916,185,6,1,3
512008,2,2016-05-26,,2040568,45,1614,1,USD,Male,Pavel Parízek,Wichita Falls,TX,Texas,76301,United States,North America,1946-11-27,79,65+,SV DVD 14-Inch Player Portable L100 White,Southridge Video,White,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,6424,424,7,2,2
512010,1,2016-05-26,,1999383,48,1619,1,USD,Female,Svitlana Posavec,New Providence,NJ,New Jersey,7974,United States,North America,1998-12-08,27,26-35,Contoso DVD Player M130 Grey,Contoso,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4139,268,7,2,2
512010,2,2016-05-26,,1999383,48,1652,3,USD,Female,Svitlana Posavec,New Providence,NJ,New Jersey,7974,United States,North America,1998-12-08,27,26-35,Contoso DVD 12-Inch Player Portable M400 Silver,Contoso,Silver,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4139,268,7,2,2
513005,3,2016-05-27,,1096123,39,1659,2,GBP,Male,David Iqbal,BREOCH,Kirkcudbrightshire,Kirkcudbrightshire,DG7 9QN,United Kingdom,Europe,1991-07-19,34,26-35,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,483,204,6,1,0
513006,1,2016-05-27,,1864541,53,1630,7,USD,Female,Courtney Gossett,Bryan,TX,Texas,77803,United States,North America,1982-08-27,43,36-45,Contoso DVD 60 DVD Storage Binder L20 Black,Contoso,Black,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,931,424,7,2,0
514000,2,2016-05-28,,1926176,59,1580,2,USD,Male,Noah Kjeldsen,Harrisburg,PA,Pennsylvania,17109,United States,North America,1974-02-28,51,46-55,SV DVD Recorder L230 Grey,Southridge Video,Grey,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1,2658,317,7,2,0
514001,1,2016-05-28,,1559711,66,1574,3,USD,Male,Eric Aiken,Baltimore,MD,Maryland,21202,United States,North America,1949-01-09,76,65+,SV DVD Player M130 Grey,Southridge Video,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,612,235,7,2,0
514004,4,2016-05-28,,1184405,40,1648,3,GBP,Female,Alicia Johnson,SCARBOROUGH,North Yorkshire,North Yorkshire,YO11 6XP,United Kingdom,Europe,1984-04-04,41,36-45,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5067,294,6,1,1
514005,3,2016-05-28,,2076591,44,1649,2,USD,Male,Moore Hervé,Westerville,OH,Ohio,43081,United States,North America,1972-11-01,53,46-55,Contoso DVD 14-Inch Player Portable L100 Black,Contoso,Black,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,6398,303,7,2,2
514006,3,2016-05-28,6/2/2016,608957,0,1658,7,EUR,Female,Claude Adler,FRÉJUS,PA,Provence-Alpes-Côte d'Azur,83600,France,Europe,1980-03-03,45,46-55,Contoso DVD 7-Inch Player Portable E200 White,Contoso,White,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2043,334,2,1,1
514008,1,2016-05-28,,1377680,50,1594,1,USD,Male,Travis Cacho,Norman,OK,Oklahoma,73069,United States,North America,1996-01-18,29,26-35,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4198,304,7,2,2
514009,1,2016-05-28,,1266986,61,1571,7,USD,Female,Sasha Stanley,Columbia,SC,South Carolina,29210,United States,North America,1987-08-29,38,36-45,SV DVD Player M100 Black,Southridge Video,Black,$26.21 ,56.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,1451,382,7,2,0
514010,1,2016-05-28,,1308993,64,1586,3,USD,Male,Henry Washburn,Atlanta,GA,Georgia,30318,United States,North America,1937-04-04,88,65+,SV DVD 55DVD Storage Binder M56 Black,Southridge Video,Black,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",1,261,160,7,2,0
514012,2,2016-05-28,,2093071,57,1600,6,USD,Male,Scott Stewart,Englewood,CO,Colorado,80112,United States,North America,1959-02-23,66,65+,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1,1926,95,7,2,0
516002,1,2016-05-30,,1676402,63,1615,1,USD,Male,Thomas Greenbaum,Orem,UT,Utah,84058,United States,North America,1983-09-09,42,36-45,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,4362,434,7,2,2
517003,2,2016-05-31,,708076,30,1654,4,EUR,Female,Susanna Barese,Venegono Superiore,VA,Varese,21040,Italy,Europe,1965-01-24,60,56-65,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,6067,439,4,1,1
517007,1,2016-05-31,,1784590,65,1601,2,USD,Male,Orlando Brown,Chicago,IL,Illinois,60605,United States,North America,1982-02-11,43,36-45,SV DVD 9-Inch Player Portable M300 Black,Southridge Video,Black,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1377,190,7,2,0
517007,3,2016-05-31,,1784590,65,1574,2,USD,Male,Orlando Brown,Chicago,IL,Illinois,60605,United States,North America,1982-02-11,43,36-45,SV DVD Player M130 Grey,Southridge Video,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1377,190,7,2,0
518000,1,2016-06-01,6/8/2016,1275496,0,1577,3,USD,Female,Anette Sawyers,Providence,RI,Rhode Island,2908,United States,North America,1996-10-11,29,26-35,SV DVD Recorder L200 Black,Southridge Video,Black,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,4721,347,7,2,2
518003,7,2016-06-01,,1571957,63,1654,7,USD,Male,Jeffrey Ziegler,Maryville,TN,Tennessee,37801,United States,North America,1994-10-20,31,26-35,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3777,419,7,2,2
518004,1,2016-06-01,,549819,22,1596,1,EUR,Female,Johanna Hoover,Oberkotzau,BY,Freistaat Bayern,95140,Germany,Europe,1966-12-31,59,56-65,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",0,4300,151,3,1,3
518004,2,2016-06-01,,549819,22,1611,6,EUR,Female,Johanna Hoover,Oberkotzau,BY,Freistaat Bayern,95140,Germany,Europe,1966-12-31,59,56-65,SV DVD 9-Inch Player Portable M300 White,Southridge Video,White,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4300,151,3,1,3
518010,5,2016-06-01,6/8/2016,1199531,0,1660,2,GBP,Female,Emily Vincent,IRONSIDE,Aberdeenshire,Aberdeenshire,AB53 4BU,United Kingdom,Europe,1974-05-26,51,46-55,Contoso DVD 15-Inch Player Portable L200 White,Contoso,White,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2858,1,6,1,3
518010,6,2016-06-01,6/8/2016,1199531,0,1643,2,GBP,Female,Emily Vincent,IRONSIDE,Aberdeenshire,Aberdeenshire,AB53 4BU,United Kingdom,Europe,1974-05-26,51,46-55,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,2858,1,6,1,3
519002,3,2016-06-02,,924975,42,1615,2,GBP,Female,Kayleigh Power,KILVERSTONE,Breckland,Breckland,IP24 5DJ,United Kingdom,Europe,1963-12-14,62,56-65,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,$96.08 ,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2978,52,6,1,3
519006,1,2016-06-02,,2067371,51,1613,1,USD,Female,Tereza Ivanovic,Farmingdale,NY,New York,11735,United States,North America,1952-12-13,73,65+,SV DVD 7-Inch Player Portable E200 White,Southridge Video,White,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2066,271,7,2,0
519009,1,2016-06-02,,1986204,50,1619,3,USD,Female,Tanja Kilpeläinen,Leavenworth,KS,Kansas,66048,United States,North America,1935-08-16,90,65+,Contoso DVD Player M130 Grey,Contoso,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3411,198,7,2,2
519011,2,2016-06-02,,1401578,54,1596,1,USD,Female,Tamra Payne,Memphis,TN,Tennessee,38111,United States,North America,1970-01-03,55,56-65,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",0,3823,419,7,2,2
520002,3,2016-06-03,,598323,27,1614,2,EUR,Male,Mike Nadel,Aschaffenburg,BY,Freistaat Bayern,63717,Germany,Europe,1954-01-21,71,65+,SV DVD 14-Inch Player Portable L100 White,Southridge Video,White,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,247,151,3,1,3
521003,2,2016-06-04,,1129442,39,1594,5,GBP,Female,Grace Cox,PILLERTON PRIORS,Warwick,Warwick,CV35 7ZS,United Kingdom,Europe,1954-12-03,71,65+,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4457,451,6,1,1
521006,4,2016-06-04,6/16/2016,259651,0,1607,1,CAD,Male,Jae Conwell,Liverpool,NS,Nova Scotia,B0T 1K0,Canada,North America,1999-10-05,26,26-35,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3471,299,1,2,3
521011,4,2016-06-04,,435655,19,1659,3,EUR,Male,Markus Ebersbacher,Irfersgrün,SN,Freistaat Sachsen,8485,Germany,Europe,1960-03-13,65,65+,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,$86.14 ,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,2889,152,3,1,3
523002,1,2016-06-06,,715102,28,1578,3,EUR,Female,Claudia Lo Duca,Piraino,ME,Messina,98060,Italy,Europe,1946-12-23,79,65+,SV DVD Recorder L210 Silver,Southridge Video,Silver,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,4619,245,4,1,3
523004,1,2016-06-06,,498582,23,1631,2,EUR,Female,Sabine Vogt,Hamburg Harvestehude,HH,Hamburg,20148,Germany,Europe,1938-10-15,87,65+,Contoso DVD 55DVD Storage Binder M56 Black,Contoso,Black,$5.82 ,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",0,2623,173,3,1,3
524000,2,2016-06-07,6/15/2016,1718597,0,1573,2,USD,Female,Frances Williams,Brentwood,TN,Tennessee,37027,United States,North America,1967-09-04,58,56-65,SV DVD Player M120 White,Southridge Video,White,$27.13 ,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,890,419,7,2,0
524004,2,2016-06-07,,1528439,57,1657,4,USD,Female,Catrina Rivera,Chesapeake,VA,Virginia,23323,United States,North America,1942-07-03,83,65+,Contoso DVD 12-Inch Player Portable M400 White,Contoso,White,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,1368,447,7,2,0
525000,2,2016-06-08,,1566368,57,1651,6,USD,Female,Michelle Washington,Tampa,FL,Florida,33607,United States,North America,1987-02-19,38,36-45,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5845,145,7,2,2
525008,1,2016-06-08,,388230,8,1597,1,CAD,Female,Julia Hobbs,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1949-01-30,76,65+,SV DVD External DVD Burner M200 Black,Southridge Video,Black,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,4867,5,1,2,3
526001,2,2016-06-09,,511497,27,1582,2,EUR,Male,Patrick Fischer,Gunzenhausen,BY,Freistaat Bayern,91704,Germany,Europe,1937-07-10,88,65+,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,2482,151,3,1,3
526002,2,2016-06-09,,1172620,37,1620,7,GBP,Female,Eleanor Vaughan,HORTON,Craven,Craven,BD23 4GL,United Kingdom,Europe,1978-07-06,47,46-55,Contoso DVD Player M140 Gold,Contoso,Gold,$28.05 ,60.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2575,106,6,1,3
526005,1,2016-06-09,,1691521,44,1619,3,USD,Female,Marie Slayden,Lavaca,AR,Arkansas,72941,United States,North America,1993-12-07,32,26-35,Contoso DVD Player M130 Grey,Contoso,Grey,$27.59 ,59.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3400,18,7,2,0
526010,2,2016-06-09,,1013122,39,1587,2,GBP,Female,Alexandra Patel,BOWLAND BRIDGE,South Lakeland,South Lakeland,LA11 7NN,United Kingdom,Europe,1945-02-12,80,65+,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Silver,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,464,389,6,1,1
526010,3,2016-06-09,,1013122,39,1621,2,GBP,Female,Alexandra Patel,BOWLAND BRIDGE,South Lakeland,South Lakeland,LA11 7NN,United Kingdom,Europe,1945-02-12,80,65+,Contoso DVD Movies E100 Yellow,Contoso,Yellow,$6.62 ,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,464,389,6,1,1
527001,2,2016-06-10,,1719777,48,1643,2,USD,Male,Renato Wright,Boise,ID,Idaho,83702,United States,North America,1958-11-02,67,65+,Contoso DVD External DVD Burner M200 Grey,Contoso,Grey,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",1,814,189,7,2,0
527001,3,2016-06-10,,1719777,48,1623,5,USD,Male,Renato Wright,Boise,ID,Idaho,83702,United States,North America,1958-11-02,67,65+,Contoso DVD Recorder L210 Silver,Contoso,Silver,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",1,814,189,7,2,0
527004,1,2016-06-10,,797634,28,1651,3,EUR,Male,Abele Lettiere,Corese Terra,RI,Rieti,2030,Italy,Europe,1966-10-19,59,56-65,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1471,351,4,1,1
527004,4,2016-06-10,,797634,28,1587,1,EUR,Male,Abele Lettiere,Corese Terra,RI,Rieti,2030,Italy,Europe,1966-10-19,59,56-65,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Silver,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1471,351,4,1,1
527004,5,2016-06-10,,797634,28,1589,3,EUR,Male,Abele Lettiere,Corese Terra,RI,Rieti,2030,Italy,Europe,1966-10-19,59,56-65,SV DVD 38 DVD Storage Binder E25 Silver,Southridge Video,Silver,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1471,351,4,1,1
527005,1,2016-06-10,,1466166,61,1622,2,USD,Female,Cheryl Osuna,Columbia,SC,South Carolina,29223,United States,North America,1983-07-21,42,36-45,Contoso DVD Recorder L200 Black,Contoso,Black,$72.56 ,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",0,1451,382,7,2,0
527007,1,2016-06-10,,1915783,56,1637,3,USD,Male,Ahmend Velásquez,Chickasha,OK,Oklahoma,73018,United States,North America,1941-09-18,84,65+,Contoso DVD 48 DVD Storage Binder M50 Red,Contoso,Red,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1378,304,7,2,0
528005,1,2016-06-11,,746112,29,1647,1,EUR,Male,Costanzo Manna,Lavena Ponte Tresa,VA,Varese,21037,Italy,Europe,1937-06-23,88,65+,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Black,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3403,439,4,1,1
528006,4,2016-06-11,,1098687,37,1651,1,GBP,Male,Edward Rose,FULLETBY,Lincoln,Lincoln,LN9 0LJ,United Kingdom,Europe,1978-03-08,47,46-55,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,2046,221,6,1,0
528012,1,2016-06-11,,1445735,63,1621,1,USD,Male,Randall Cheatham,Des Moines,IA,Iowa,50313,United States,North America,1990-04-09,35,36-45,Contoso DVD Movies E100 Yellow,Contoso,Yellow,$6.62 ,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,1667,193,7,2,0
528014,1,2016-06-11,,1880923,53,1594,1,USD,Female,June Cramer,Nichols,NY,New York,13812,United States,North America,1975-02-05,50,46-55,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,4160,271,7,2,2
531002,2,2016-06-14,,1365045,54,1582,1,USD,Male,Donald Webster,Knightdale,NC,North Carolina,27545,United States,North America,1969-10-09,56,56-65,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,3119,284,7,2,0
531003,3,2016-06-14,6/26/2016,1383884,0,1611,2,USD,Female,Shirley Rutherford,Sheboygan Falls,WI,Wisconsin,53085,United States,North America,1988-03-20,37,36-45,SV DVD 9-Inch Player Portable M300 White,Southridge Video,White,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5452,476,7,2,2
532011,1,2016-06-15,,275615,9,1607,3,CAD,Female,Kathleen Castleberry,Toronto,ON,Ontario,M6E 1R1,Canada,North America,1991-04-20,34,26-35,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,$82.77 ,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5918,305,1,2,3
533007,1,2016-06-16,,995286,38,1632,8,GBP,Male,Kai Collier,SUNDERLAND,Allerdale,Allerdale,CA13 7GE,United Kingdom,Europe,1989-12-15,36,36-45,Contoso DVD 48 DVD Storage Binder M50 Silver,Contoso,Silver,$8.27 ,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",1,5216,7,6,1,3
533008,1,2016-06-16,,1019996,41,1594,1,GBP,Female,Lucy Davison,HIGHWAY,Wiltshire,Wiltshire,SN11 1UB,United Kingdom,Europe,1961-06-05,64,56-65,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2547,473,6,1,1
533010,2,2016-06-16,6/21/2016,1483567,0,1658,5,USD,Female,Lynette Becerra,Kingman,AZ,Arizona,86401,United States,North America,1967-08-25,58,56-65,Contoso DVD 7-Inch Player Portable E200 White,Contoso,White,$56.08 ,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3095,17,7,2,0
533010,3,2016-06-16,6/21/2016,1483567,0,1620,5,USD,Female,Lynette Becerra,Kingman,AZ,Arizona,86401,United States,North America,1967-08-25,58,56-65,Contoso DVD Player M140 Gold,Contoso,Gold,$28.05 ,60.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,3095,17,7,2,0
533011,2,2016-06-16,,837383,31,1594,1,EUR,Female,Esmé de Kuijper,Rotterdam,ZH,Zuid-Holland,3069 TK,Netherlands,Europe,1954-01-03,71,65+,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,$5.09 ,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,5000,489,5,1,1
533012,2,2016-06-16,,303782,10,1651,8,CAD,Female,Florence Manriquez,Iroquois,ON,Ontario,K0E 1K0,Canada,North America,1976-01-29,49,46-55,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,$73.57 ,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",0,2893,305,1,2,3
534003,3,2016-06-17,6/24/2016,1680728,0,1635,8,USD,Male,Mark Wilson,Dayton,OH,Ohio,45402,United States,North America,1947-03-15,78,65+,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",1,1634,303,7,2,0
534004,2,2016-06-17,,284243,9,1600,8,CAD,Female,Ruth Baggett,Thunder Bay,ON,Ontario,P7A 4T3,Canada,North America,1999-03-28,26,26-35,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,$26.62 ,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",0,5890,305,1,2,3
534006,2,2016-06-17,,331280,9,1585,3,CAD,Female,Carmen Drysdale,Belleville,ON,Ontario,K8N 1L9,Canada,North America,1945-04-14,80,65+,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,$7.58 ,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",0,679,305,1,2,3
