Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,AgeGroup,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Gender_enc,City_enc,State_enc,Country_enc,Continent_enc,Cluster
548007,1,2016-07-01,7/9/2016,294189,0,2112,1,CAD,Male,Robert Hernandez,Brock,SK,Saskatchewan,S4P 3Y2,Canada,North America,1981-05-14,44,36-45,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,$363.75 ,791.0,804,Water Heaters,8,Home Appliances,1,907,364,1,2,0
548007,4,2016-07-01,7/9/2016,294189,0,1959,1,CAD,Male,Robert Hernandez,Brock,SK,Saskatchewan,S4P 3Y2,Canada,North America,1981-05-14,44,36-45,Litware Refrigerator 9.7CuFt M560 Green,Litware,Green,$226.71 ,493.0,802,Refrigerators,8,Home Appliances,1,907,364,1,2,0
548008,2,2016-07-01,,1939013,65,2053,3,USD,Female,Amitee Bérard,Bloomington,IN,Indiana,47408,United States,North America,1978-06-06,47,46-55,Litware Microwave 0.9CuFt E090 Blue,Litware,Blue,$50.98 ,99.99,803,Microwaves,8,Home Appliances,0,797,192,7,2,2
549000,2,2016-07-02,,127015,6,1934,3,AUD,Female,Bianca Morwood,BARHAM,NSW,New South Wales,2732,Australia,Australia,1954-09-03,71,65+,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,$413.42 ,899.0,802,Refrigerators,8,Home Appliances,0,331,270,0,0,0
549004,2,2016-07-02,,1334931,56,2032,5,USD,Male,Scott Riley,Oklahoma City,OK,Oklahoma,73135,United States,North America,1968-03-21,57,56-65,Litware Microwave 2.2CuFt M125 Grey,Litware,Grey,$91.97 ,199.99,803,Microwaves,8,Home Appliances,1,4327,304,7,2,2
549011,1,2016-07-02,,1605807,59,2149,1,USD,Female,Elizabeth Davis,Portland,OR,Oregon,97205,United States,North America,1946-04-24,79,65+,Adventure Works Coffee Maker Auto 5C E090 Silver,Adventure Works,Silver,$83.10 ,163.0,805,Coffee Machines,8,Home Appliances,0,4689,306,7,2,2
549012,2,2016-07-02,,290888,10,2463,3,CAD,Male,Andrea Walker,Hamilton,ON,Ontario,L8N 1E1,Canada,North America,1967-07-20,58,56-65,Litware USB Durable Desk Soft Fan E1401 White,Litware,White,$15.29 ,30.0,808,Fans,8,Home Appliances,1,2639,305,1,2,0
551004,3,2016-07-04,,1230034,66,1953,1,USD,Male,Alan Franklin,New York,NY,New York,10016,United States,North America,1938-04-26,87,65+,Litware Refrigerator 9.7CuFt M560 Silver,Litware,Silver,$226.71 ,493.0,802,Refrigerators,8,Home Appliances,1,4144,271,7,2,2
551006,4,2016-07-04,,1834516,43,2114,1,USD,Male,Roy Hendrix,New Orleans,LA,Louisiana,70112,United States,North America,1977-03-07,48,46-55,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Red,$131.28 ,257.5,804,Water Heaters,8,Home Appliances,1,4138,226,7,2,2
552002,1,2016-07-05,,839948,31,1912,2,EUR,Male,Brennan Vlasman,Staphorst,OV,Overijssel,7951 GD,Netherlands,Europe,1971-01-29,54,46-55,Fabrikam Refrigerator 4.6CuFt E2800 Silver,Fabrikam,Silver,$152.94 ,299.99,802,Refrigerators,8,Home Appliances,1,5588,309,5,1,0
553000,3,2016-07-06,,1541000,66,2458,1,USD,Male,Adam Davis,Red Bank,NJ,New Jersey,7701,United States,North America,1937-10-31,88,65+,Litware USB Foam Fan E1301 Red,Litware,Red,$10.19 ,19.99,808,Fans,8,Home Appliances,1,4865,268,7,2,2
553008,3,2016-07-06,,979530,41,2129,7,GBP,Male,Kieran Perry,EDALE,Sheffield,Sheffield,S30 5UN,United Kingdom,Europe,1992-02-21,33,26-35,Contoso Coffee Maker Auto 10C M1000 White,Contoso,White,$343.05 ,745.99,805,Coffee Machines,8,Home Appliances,1,1786,372,6,1,0
553009,2,2016-07-06,,599823,19,2020,6,EUR,Female,Anke Gruenewald,Hollen,NI,Niedersachsen,27616,Germany,Europe,1958-10-19,67,65+,Litware Microwave 2.2CuFt M125 White,Litware,White,$91.97 ,199.99,803,Microwaves,8,Home Appliances,0,2777,277,3,1,0
553011,1,2016-07-06,7/15/2016,1439502,0,2091,2,USD,Male,Wayne Long,Madison,WI,Wisconsin,53703,United States,North America,1943-05-16,82,65+,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,$403.53 ,877.5,804,Water Heaters,8,Home Appliances,1,3715,476,7,2,2
553011,4,2016-07-06,7/15/2016,1439502,0,2069,1,USD,Male,Wayne Long,Madison,WI,Wisconsin,53703,United States,North America,1943-05-16,82,65+,Contoso Microwave 2.2CuFt M0126 Grey,Contoso,Grey,$82.77 ,179.99,803,Microwaves,8,Home Appliances,1,3715,476,7,2,2
554002,1,2016-07-07,,1510251,44,1961,1,USD,Female,Linda Daniel,Detroit,MI,Michigan,48219,United States,North America,2000-01-30,25,26-35,Litware Refrigerator 3.2CuFt E160 Green,Litware,Green,$142.75 ,279.99,802,Refrigerators,8,Home Appliances,0,1671,246,7,2,2
554002,4,2016-07-07,,1510251,44,2068,4,USD,Female,Linda Daniel,Detroit,MI,Michigan,48219,United States,North America,2000-01-30,25,26-35,Contoso Microwave 2.2CuFt M0125 Grey,Contoso,Grey,$91.97 ,199.99,803,Microwaves,8,Home Appliances,0,1671,246,7,2,2
554008,4,2016-07-07,,1003599,40,2440,3,GBP,Male,William Hawkins,HILL HEAD,Hampshire,Hampshire,PO14 9JZ,United Kingdom,Europe,1999-05-12,26,26-35,Litware 120mm Blue LED Case Fan E901 White,Litware,White,$5.09 ,9.99,808,Fans,8,Home Appliances,1,2548,174,6,1,0
554009,3,2016-07-07,7/12/2016,1668513,0,2162,2,USD,Male,Marcus Lucey,Chicago,IL,Illinois,60606,United States,North America,1947-09-14,78,65+,Adventure Works Coffee Maker 5C E090 Grey,Adventure Works,Grey,$75.96 ,149.0,805,Coffee Machines,8,Home Appliances,1,1377,190,7,2,2
554009,6,2016-07-07,7/12/2016,1668513,0,2085,2,USD,Male,Marcus Lucey,Chicago,IL,Illinois,60606,United States,North America,1947-09-14,78,65+,Contoso Water Heater 7.2GPM X1800 White,Contoso,White,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,1,1377,190,7,2,1
555002,1,2016-07-08,7/19/2016,279223,0,2101,1,CAD,Male,Rudy Bond,Vancouver,BC,British Columbia,V6B 1E1,Canada,North America,1955-08-04,70,65+,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,Silver,$403.53 ,877.5,804,Water Heaters,8,Home Appliances,1,6059,60,1,2,0
555006,1,2016-07-08,,1745187,63,2159,2,USD,Male,Arthur Grady,Garden City,NY,New York,11530,United States,North America,1960-01-21,65,65+,Adventure Works Coffee Maker Auto 10C M100 Grey,Adventure Works,Grey,$343.05 ,745.99,805,Coffee Machines,8,Home Appliances,1,2326,271,7,2,2
556001,2,2016-07-09,,2060666,55,2457,1,USD,Female,Marvel Roque,Birmingham,MI,Michigan,48011,United States,North America,1943-05-25,82,65+,Litware USB Foam Fan E1301 Black,Litware,Black,$10.19 ,19.99,808,Fans,8,Home Appliances,0,777,246,7,2,2
556004,2,2016-07-09,,2012168,48,1986,2,USD,Female,Julie Potvin,Hamilton,OH,Ohio,45011,United States,North America,1995-06-06,30,26-35,Fabrikam Microwave 1.0CuFt E1100 White,Fabrikam,White,$71.37 ,139.99,803,Microwaves,8,Home Appliances,0,2639,303,7,2,2
556006,3,2016-07-09,,337850,9,2446,5,CAD,Female,Gena Aman,Lac La Hache,BC,British Columbia,V0K 1T0,Canada,North America,1991-06-28,34,26-35,Litware 80mm Dual Ball Bearing Case Fan E1001 Pink,Litware,Pink,$2.54 ,4.99,808,Fans,8,Home Appliances,0,3342,60,1,2,0
556007,3,2016-07-09,7/19/2016,1439027,0,2092,4,USD,Female,Phyllis Speicher,Portland,PA,Pennsylvania,97205,United States,North America,1972-01-11,53,46-55,Contoso Water Heater 4.0GPM M1250 Blue,Contoso,Blue,$363.75 ,791.0,804,Water Heaters,8,Home Appliances,0,4689,317,7,2,2
556007,5,2016-07-09,7/19/2016,1439027,0,2011,1,USD,Female,Phyllis Speicher,Portland,PA,Pennsylvania,97205,United States,North America,1972-01-11,53,46-55,Fabrikam Microwave 0.9CuFt E0900 Black,Fabrikam,Black,$50.98 ,99.99,803,Microwaves,8,Home Appliances,0,4689,317,7,2,2
556011,2,2016-07-09,,495894,19,2023,7,EUR,Female,Anke Lehmann,Imsweiler,RP,Rheinland-Pfalz,67808,Germany,Europe,1987-09-12,38,36-45,Litware Microwave 0.9CuFt E090 White,Litware,White,$50.98 ,99.99,803,Microwaves,8,Home Appliances,0,2873,346,3,1,0
556013,5,2016-07-09,,1451919,57,1923,1,USD,Female,Chelsea Stockton,Downey,CA,California,90241,United States,North America,1992-08-22,33,26-35,Fabrikam Refrigerator 9.7CuFt M5600 Blue,Fabrikam,Blue,$226.71 ,493.0,802,Refrigerators,8,Home Appliances,0,1725,69,7,2,2
559004,3,2016-07-12,7/21/2016,2072552,0,2287,4,USD,Female,Isabella Sjøgren,Redmond,WA,Washington,98052,United States,North America,1968-08-03,57,56-65,Proseware Floor Lamp M0215 Silver,Proseware,Silver,$155.89 ,339.0,806,Lamps,8,Home Appliances,0,4873,452,7,2,2
559007,2,2016-07-12,7/21/2016,1454940,0,2089,2,USD,Female,Rosario Brown,Apex,NC,North Carolina,27502,United States,North America,1976-07-29,49,46-55,Contoso Water Heater 1.5GPM E0800 White,Contoso,White,$131.28 ,257.5,804,Water Heaters,8,Home Appliances,0,220,284,7,2,2
560002,1,2016-07-13,,1849661,54,2148,3,USD,Female,Karen Howard,Omaha,NE,Nebraska,68132,United States,North America,1957-11-04,68,65+,Adventure Works Coffee Maker 12C M100 Silver,Adventure Works,Silver,$204.64 ,445.0,805,Coffee Machines,8,Home Appliances,0,4339,264,7,2,2
560004,1,2016-07-13,,1432419,51,2040,1,USD,Male,Elmer Henderson,North Dade,FL,Florida,33180,United States,North America,1941-09-10,84,65+,Litware Microwave 1.0CuFt E110 Red,Litware,Red,$71.37 ,139.99,803,Microwaves,8,Home Appliances,1,4203,145,7,2,2
560004,4,2016-07-13,,1432419,51,2093,1,USD,Male,Elmer Henderson,North Dade,FL,Florida,33180,United States,North America,1941-09-10,84,65+,Contoso Water Heater 2.6GPM E0900 Blue,Contoso,Blue,$258.99 ,508.0,804,Water Heaters,8,Home Appliances,1,4203,145,7,2,2
560006,2,2016-07-13,,271065,8,2085,2,CAD,Female,Henrietta Klein,Wawa,ON,Ontario,P0S 1K0,Canada,North America,1993-10-25,32,26-35,Contoso Water Heater 7.2GPM X1800 White,Contoso,White,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,0,6341,305,1,2,1
560006,3,2016-07-13,,271065,8,2114,2,CAD,Female,Henrietta Klein,Wawa,ON,Ontario,P0S 1K0,Canada,North America,1993-10-25,32,26-35,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Red,$131.28 ,257.5,804,Water Heaters,8,Home Appliances,0,6341,305,1,2,0
560007,4,2016-07-13,,675600,13,2090,1,EUR,Female,Kari Rossignol,DOUAI,NP,Nord-Pas-de-Calais,59500,France,Europe,1994-08-23,31,26-35,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,0,1571,280,2,1,0
560008,1,2016-07-13,,1553366,56,2180,1,USD,Female,Flora Scott,Fenton,MO,Missouri,63026,United States,North America,1980-11-19,45,46-55,Fabrikam Coffee Maker 5C E090 White,Fabrikam,White,$75.96 ,149.0,805,Coffee Machines,8,Home Appliances,0,2082,256,7,2,2
561002,1,2016-07-14,,792588,29,2008,1,EUR,Female,Maia Lo Duca,Accaria,CZ,Catanzaro,88040,Italy,Europe,1977-04-27,48,46-55,Fabrikam Microwave 2.2CuFt M1250 Black,Fabrikam,Black,$91.97 ,199.99,803,Microwaves,8,Home Appliances,0,122,79,4,1,0
561002,2,2016-07-14,,792588,29,1999,1,EUR,Female,Maia Lo Duca,Accaria,CZ,Catanzaro,88040,Italy,Europe,1977-04-27,48,46-55,Fabrikam Microwave 0.9CuFt E0900 Grey,Fabrikam,Grey,$50.98 ,99.99,803,Microwaves,8,Home Appliances,0,122,79,4,1,0
561002,6,2016-07-14,,792588,29,2095,6,EUR,Female,Maia Lo Duca,Accaria,CZ,Catanzaro,88040,Italy,Europe,1977-04-27,48,46-55,Contoso Water Heater 7.2GPM X1800 Green,Contoso,Green,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,0,122,79,4,1,1
561004,1,2016-07-14,7/21/2016,1097591,0,2039,2,GBP,Male,Taylor Mitchell,BELTON,Charnwood,Charnwood,LE12 9RG,United Kingdom,Europe,1936-10-20,89,65+,Litware Microwave 1.6CuFt M125 Red,Litware,Red,$82.77 ,179.99,803,Microwaves,8,Home Appliances,1,370,84,6,1,0
562002,2,2016-07-15,,633593,12,2062,3,EUR,Female,Alphonsine St-Jacques,CHALON-SUR-SAÔNE,BO,Bourgogne,71100,France,Europe,1986-06-28,39,36-45,Contoso Microwave 2.2CuFt M0125 Silver,Contoso,Silver,$91.97 ,199.99,803,Microwaves,8,Home Appliances,0,1041,47,2,1,0
562004,5,2016-07-15,,1674304,47,1864,2,USD,Female,Ruth Lingenfelter,Sacramento,CA,California,95821,United States,North America,1983-11-17,42,36-45,NT Washer & Dryer 24in M2400 Green,Northwind Traders,Green,$836.45 ,1818.9,801,Washers & Dryers,8,Home Appliances,0,5240,69,7,2,1
562004,6,2016-07-15,,1674304,47,2109,2,USD,Female,Ruth Lingenfelter,Sacramento,CA,California,95821,United States,North America,1983-11-17,42,36-45,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,$131.28 ,257.5,804,Water Heaters,8,Home Appliances,0,5240,69,7,2,2
562008,1,2016-07-15,7/22/2016,1433344,0,2097,5,USD,Male,Randall Fowler,Lynchburg,VA,Virginia,24504,United States,North America,1980-01-22,45,46-55,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,$363.75 ,791.0,804,Water Heaters,8,Home Appliances,1,3526,447,7,2,2
563004,2,2016-07-16,,1635130,63,1978,2,USD,Male,Randy Snider,West Valley City,UT,Utah,84119,United States,North America,1987-11-10,38,36-45,Litware Refrigerator 4.6CuFt E280 Orange,Litware,Orange,$152.94 ,299.99,802,Refrigerators,8,Home Appliances,1,6391,434,7,2,2
563006,1,2016-07-16,7/22/2016,730530,0,2166,7,EUR,Male,Ausilio Cremonesi,Vidigulfo,PV,Pavia,27018,Italy,Europe,1951-08-15,74,65+,Fabrikam Coffee Maker 12C M100 Black,Fabrikam,Black,$204.64 ,445.0,805,Coffee Machines,8,Home Appliances,1,6084,314,4,1,0
563008,3,2016-07-16,,1861173,59,2085,3,USD,Male,Marion Henry,Portland,PA,Pennsylvania,97205,United States,North America,1976-02-08,49,46-55,Contoso Water Heater 7.2GPM X1800 White,Contoso,White,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,1,4689,317,7,2,1
563009,1,2016-07-16,,1312168,43,1979,1,USD,Male,Henry Cox,Champaign,IL,Illinois,61820,United States,North America,1963-10-19,62,56-65,Litware Refrigerator 3.2CuFt E160 Orange,Litware,Orange,$142.75 ,279.99,802,Refrigerators,8,Home Appliances,1,1351,190,7,2,2
563012,1,2016-07-16,,1670993,57,2097,2,USD,Male,Jose Friend,Athens,GA,Georgia,30601,United States,North America,1969-04-11,56,56-65,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,$363.75 ,791.0,804,Water Heaters,8,Home Appliances,1,260,160,7,2,2
566002,1,2016-07-19,,1910529,56,2438,3,USD,Female,Dianne Daub,Aspermont,TX,Texas,79502,United States,North America,1990-11-04,35,36-45,"Litware 14"" High Velocity Floor Fan E801 Pink",Litware,Pink,$22.94 ,44.99,808,Fans,8,Home Appliances,0,258,424,7,2,2
566005,1,2016-07-19,,1569944,50,2471,1,USD,Female,Anna Deines,Nashville,TN,Tennessee,37238,United States,North America,1962-08-22,63,56-65,Litware 80mm LED Dual PCI Slot Fan E1501 White,Litware,White,$15.80 ,30.99,808,Fans,8,Home Appliances,0,4096,419,7,2,2
567007,2,2016-07-20,,1012443,38,2147,10,GBP,Female,Sophie Walters,SHORTACOMBE,Exeter,Exeter,EX20 7HL,United Kingdom,Europe,2001-04-13,24,18-25,Adventure Works Coffee Maker Auto 10C M100 Silver,Adventure Works,Silver,$343.05 ,745.99,805,Coffee Machines,8,Home Appliances,0,5108,138,6,1,0
567009,2,2016-07-20,,331822,9,2140,2,CAD,Male,Brian Gulley,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,1987-06-26,38,36-45,Adventure Works Coffee Maker Super-Auto 12C X125 Black,Adventure Works,Black,$546.68 ,1650.0,805,Coffee Machines,8,Home Appliances,1,6082,60,1,2,1
567009,4,2016-07-20,,331822,9,2419,2,CAD,Male,Brian Gulley,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,1987-06-26,38,36-45,Litware 20'' Box Fan E401 Blue,Litware,Blue,$13.25 ,25.99,808,Fans,8,Home Appliances,1,6082,60,1,2,0
568000,2,2016-07-21,,1755730,59,2195,1,USD,Female,Linda Williams,Walla Walla,OR,Oregon,99362,United States,North America,1990-08-28,35,36-45,Adventure Works Wall Lamp E3150 Black,Adventure Works,Black,$52.00 ,101.99,806,Lamps,8,Home Appliances,0,6302,306,7,2,2
568002,1,2016-07-21,8/1/2016,1548524,0,1979,1,USD,Male,Archie Higginbotham,Horsham,PA,Pennsylvania,19044,United States,North America,1964-11-25,61,56-65,Litware Refrigerator 3.2CuFt E160 Orange,Litware,Orange,$142.75 ,279.99,802,Refrigerators,8,Home Appliances,1,2800,317,7,2,2
569004,2,2016-07-22,,1926176,64,2422,7,USD,Male,Noah Kjeldsen,Harrisburg,PA,Pennsylvania,17109,United States,North America,1974-02-28,51,46-55,Litware 20'' Box Fan E401 Yellow,Litware,Yellow,$13.25 ,25.99,808,Fans,8,Home Appliances,1,2658,317,7,2,2
570001,1,2016-07-23,,342040,9,2092,1,CAD,Male,John Norris,Toronto,ON,Ontario,M1S 1T4,Canada,North America,1998-01-24,27,26-35,Contoso Water Heater 4.0GPM M1250 Blue,Contoso,Blue,$363.75 ,791.0,804,Water Heaters,8,Home Appliances,1,5918,305,1,2,0
570005,1,2016-07-23,,961728,41,2090,2,GBP,Male,Max Mason,LANTON,Northumberland,Northumberland,NE71 7XW,United Kingdom,Europe,1977-02-01,48,46-55,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,1,3178,296,6,1,1
570005,2,2016-07-23,,961728,41,2019,3,GBP,Male,Max Mason,LANTON,Northumberland,Northumberland,NE71 7XW,United Kingdom,Europe,1977-02-01,48,46-55,Litware Microwave 1.5CuFt X110 White,Litware,White,$220.64 ,665.94,803,Microwaves,8,Home Appliances,1,3178,296,6,1,0
570007,1,2016-07-23,,1119547,37,1840,1,GBP,Female,Amelie Franklin,BLAINA,Newport,Newport,NP3 0HA,United Kingdom,Europe,1988-06-24,37,36-45,Litware Washer & Dryer 21in E214 Blue,Litware,Blue,$815.22 ,1599.0,801,Washers & Dryers,8,Home Appliances,0,406,276,6,1,1
572000,1,2016-07-25,,305827,10,2182,2,CAD,Female,Vivian Roberts,Surrey,BC,British Columbia,V3W 4E3,Canada,North America,1944-05-13,81,65+,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,Fabrikam,Grey,$546.68 ,1650.0,805,Coffee Machines,8,Home Appliances,0,5681,60,1,2,1
573002,1,2016-07-26,,1390208,63,2043,8,USD,Female,Ophelia Roderick,New Brockton,AL,Alabama,36351,United States,North America,1936-10-19,89,65+,Litware Microwave 1.5CuFt X110 Black,Litware,Black,$220.64 ,665.94,803,Microwaves,8,Home Appliances,0,4132,3,7,2,2
574000,1,2016-07-27,,1834537,51,2006,7,USD,Male,Ralph Parsons,Orono,ME,Maine,4473,United States,North America,1983-02-03,42,36-45,Fabrikam Microwave 0.8CuFt E0800 Red,Fabrikam,Red,$48.43 ,94.99,803,Microwaves,8,Home Appliances,1,4369,230,7,2,2
574000,3,2016-07-27,,1834537,51,1926,1,USD,Male,Ralph Parsons,Orono,ME,Maine,4473,United States,North America,1983-02-03,42,36-45,Fabrikam Refrigerator 1.7CuFt E1200 Blue,Fabrikam,Blue,$66.27 ,129.99,802,Refrigerators,8,Home Appliances,1,4369,230,7,2,2
574001,1,2016-07-27,,1253166,47,2017,1,USD,Male,John Watson,Woburn,MA,Massachusetts,1801,United States,North America,1966-04-24,59,56-65,Fabrikam Microwave 0.9CuFt E0900 Blue,Fabrikam,Blue,$50.98 ,99.99,803,Microwaves,8,Home Appliances,1,6474,237,7,2,2
575005,2,2016-07-28,,979954,40,2104,3,GBP,Male,Connor Hart,FELMINGHAM,Norfolk,Norfolk,NR28 1YU,United Kingdom,Europe,2001-06-26,24,18-25,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,$131.28 ,257.5,804,Water Heaters,8,Home Appliances,1,1989,282,6,1,0
576000,2,2016-07-29,,505288,27,2380,1,EUR,Female,Stefanie Freud,Lauperath,RP,Rheinland-Pfalz,54649,Germany,Europe,1958-07-09,67,65+,Contoso Air conditioner 7000BTU E0260 Blue,Contoso,Blue,$152.94 ,299.99,807,Air Conditioners,8,Home Appliances,0,3394,346,3,1,0
577001,2,2016-07-30,,918461,37,1990,4,GBP,Female,Charlie Archer,DRAETHEN,Newport,Newport,NP1 7EP,United Kingdom,Europe,1948-04-07,77,65+,Fabrikam Microwave 2.2CuFt M1250 Silver,Fabrikam,Silver,$91.97 ,199.99,803,Microwaves,8,Home Appliances,0,1582,276,6,1,0
577001,3,2016-07-30,,918461,37,2034,3,GBP,Female,Charlie Archer,DRAETHEN,Newport,Newport,NP1 7EP,United Kingdom,Europe,1948-04-07,77,65+,Litware Microwave 1.0CuFt E110 Grey,Litware,Grey,$71.37 ,139.99,803,Microwaves,8,Home Appliances,0,1582,276,6,1,0
577003,1,2016-07-30,,1583342,44,1901,3,USD,Male,Jimmy Phillips,Saint Joseph,MO,Missouri,64501,United States,North America,1938-02-16,87,65+,Fabrikam Refrigerator 3.2CuFt E1600 White,Fabrikam,White,$142.75 ,279.99,802,Refrigerators,8,Home Appliances,1,5245,256,7,2,2
577005,3,2016-07-30,,1250408,47,2484,1,USD,Female,Julia Huddleston,Honolulu,HI,Hawaii,96815,United States,North America,2001-01-02,24,18-25,Litware 18'' Oscillating Pedestal Fan M145 Pink,Litware,Pink,$183.95 ,400.0,808,Fans,8,Home Appliances,0,2785,182,7,2,2
577005,5,2016-07-30,,1250408,47,2057,1,USD,Female,Julia Huddleston,Honolulu,HI,Hawaii,96815,United States,North America,2001-01-02,24,18-25,Contoso Microwave 1.6CuFt M0125 White,Contoso,White,$82.77 ,179.99,803,Microwaves,8,Home Appliances,0,2785,182,7,2,2
579000,2,2016-08-01,,239502,10,1974,1,CAD,Male,Bernard Davis,Chilliwack,BC,British Columbia,V2P 2S6,Canada,North America,1990-04-08,35,36-45,Litware Refrigerator 1.7CuFt E120 Grey,Litware,Grey,$66.27 ,129.99,802,Refrigerators,8,Home Appliances,1,1383,60,1,2,0
580000,1,2016-08-02,,2006313,56,2377,2,USD,Male,Knud Rosing,Memphis,TN,Tennessee,38141,United States,North America,1958-06-18,67,65+,Contoso Air conditioner 12000BTU M0640 Blue,Contoso,Blue,$211.53 ,459.99,807,Air Conditioners,8,Home Appliances,1,3823,419,7,2,2
581003,1,2016-08-03,,1880406,54,1922,1,USD,Male,James Claudio,Falls Church,VA,Virginia,22042,United States,North America,1946-05-27,79,65+,Fabrikam Refrigerator 19CuFt M7600 Blue,Fabrikam,Blue,$413.42 ,899.0,802,Refrigerators,8,Home Appliances,1,2059,447,7,2,2
581005,3,2016-08-03,,1163948,37,2162,3,GBP,Male,Finley Holloway,BLAENWAUN,Carmarthenshire,Carmarthenshire,SA34 4PX,United Kingdom,Europe,1986-08-24,39,36-45,Adventure Works Coffee Maker 5C E090 Grey,Adventure Works,Grey,$75.96 ,149.0,805,Coffee Machines,8,Home Appliances,1,404,76,6,1,0
584001,1,2016-08-06,,137865,1,2090,1,AUD,Female,Lucinda Ruatoka,SEVERNLEA,QLD,Queensland,4352,Australia,Australia,1986-06-15,39,36-45,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,0,5088,336,0,0,0
584007,2,2016-08-06,,447988,22,2086,2,EUR,Female,Lisa Naumann,Gera,TH,Freistaat Thüringen,7546,Germany,Europe,1945-03-25,80,65+,Contoso Water Heater 4.3GPM M1250 White,Contoso,White,$403.53 ,877.5,804,Water Heaters,8,Home Appliances,0,2354,153,3,1,0
584010,1,2016-08-06,8/14/2016,141238,0,2092,7,AUD,Male,Joseph Fosbrook,WANDONG,VIC,Victoria,3758,Australia,Australia,1949-10-08,76,65+,Contoso Water Heater 4.0GPM M1250 Blue,Contoso,Blue,$363.75 ,791.0,804,Water Heaters,8,Home Appliances,1,6144,446,0,0,0
586002,1,2016-08-08,8/18/2016,1541524,0,2115,4,USD,Female,Tricia Taylor,Starkville,MS,Mississippi,39759,United States,North America,1994-01-21,31,26-35,Contoso Water Heater 4.3GPM M1250 Yellow,Contoso,Yellow,$403.53 ,877.5,804,Water Heaters,8,Home Appliances,0,5592,255,7,2,2
586003,2,2016-08-08,,2062204,45,1871,4,USD,Male,Dobroslaw Wojciechowski,Hatton,MO,Missouri,65231,United States,North America,1953-09-21,72,65+,Contoso Washer & Dryer 15.5in E155 White,Contoso,White,$509.32 ,999.0,801,Washers & Dryers,8,Home Appliances,1,2675,256,7,2,2
587000,1,2016-08-09,,1253996,57,2105,2,USD,Female,Sherry Merritt,Pena Blanca,NM,New Mexico,87041,United States,North America,1970-12-11,55,56-65,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,$488.70 ,1475.0,804,Water Heaters,8,Home Appliances,0,4567,269,7,2,1
587004,5,2016-08-09,8/16/2016,2071369,0,2053,2,USD,Male,Bazyli Adamczyk,Portsmouth,ME,Maine,3801,United States,North America,1971-01-07,54,46-55,Litware Microwave 0.9CuFt E090 Blue,Litware,Blue,$50.98 ,99.99,803,Microwaves,8,Home Appliances,1,4693,230,7,2,2
587005,1,2016-08-09,,1324602,56,1930,1,USD,Male,Kenneth Gunter,Norcross,GA,Georgia,30071,United States,North America,1957-03-14,68,65+,Fabrikam Refrigerator 4.6CuFt E2800 Grey,Fabrikam,Grey,$152.94 ,299.99,802,Refrigerators,8,Home Appliances,1,4192,160,7,2,2
588001,2,2016-08-10,,1579793,51,1830,1,USD,Female,Maryanne Carpenter,Jacksonville,FL,Florida,32246,United States,North America,1972-08-24,53,46-55,Litware Washer & Dryer 21in E214 White,Litware,White,$815.22 ,1599.0,801,Washers & Dryers,8,Home Appliances,0,2914,145,7,2,1
588003,2,2016-08-10,,1457759,53,2104,1,USD,Female,Patricia Levy,Southfield,MI,Michigan,48034,United States,North America,1988-05-31,37,36-45,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,$131.28 ,257.5,804,Water Heaters,8,Home Appliances,0,5527,246,7,2,2
588005,1,2016-08-10,,527697,20,2182,2,EUR,Male,Sebastian Weber,Gerstetten,BW,Baden-Württemberg,89547,Germany,Europe,1957-12-17,68,65+,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,Fabrikam,Grey,$546.68 ,1650.0,805,Coffee Machines,8,Home Appliances,1,2358,29,3,1,1
