Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,AgeGroup,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Gender_enc,City_enc,State_enc,Country_enc,Continent_enc,Cluster
1335003,1,2018-08-27,,868292,32,1386,6,EUR,Male,Ruthger Langius,Castricum,NH,Noord-Holland,1901 NM,Netherlands,Europe,1950-11-30,75,65+,Contoso KSU-less key system M38 Grey,Contoso,Grey,$12.41 ,26.99,501,Home & Office Phones,5,Cell phones,1,1322,279,5,1,3
1335003,6,2018-08-27,,868292,32,2498,4,EUR,Male,Ruthger Langius,Castricum,NH,Noord-Holland,1901 NM,Netherlands,Europe,1950-11-30,75,65+,Contoso Phone Tough Skin Case E140 Black,Contoso,Black,$12.09 ,23.72,505,Cell phones Accessories,5,Cell phones,1,1322,279,5,1,3
1335006,1,2018-08-27,,574327,20,1426,2,EUR,Male,Jens Himmel,Rüdersdorf,BB,Brandenburg,15558,Germany,Europe,1963-03-16,62,56-65,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,$195.15 ,589.0,503,Touch Screen Phones,5,Cell phones,1,5026,51,3,1,0
1335008,1,2018-08-27,,746187,29,1478,6,EUR,Female,Antonella Zito,Cauria,BZ,Bolzano,39040,Italy,Europe,1935-08-25,90,65+,The Phone Company Smart phones Expert M400 Black,The Phone Company,Black,$137.96 ,300.0,504,Smart phones & PDAs,5,Cell phones,0,1324,45,4,1,0
1335008,5,2018-08-27,,746187,29,2510,1,EUR,Female,Antonella Zito,Cauria,BZ,Bolzano,39040,Italy,Europe,1935-08-25,90,65+,Contoso Original K1m Li-Ion Standard Battery E170 White,Contoso,White,$2.07 ,4.06,505,Cell phones Accessories,5,Cell phones,0,1324,45,4,1,0
1335011,4,2018-08-27,,921825,40,1429,1,GBP,Male,Kieran O'Connor,LITTLE TORBOLL,Highland,Highland,IV25 2AE,United Kingdom,Europe,1969-06-16,56,56-65,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,$132.90 ,289.0,503,Touch Screen Phones,5,Cell phones,1,3247,185,6,1,1
1336001,2,2018-08-28,,1655136,57,1457,3,USD,Male,Landon Jenkins,Los Angeles,CA,California,90071,United States,North America,1957-12-27,68,65+,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,$86.91 ,189.0,503,Touch Screen Phones,5,Cell phones,1,3501,69,7,2,3
1336004,2,2018-08-28,,1160758,40,1370,1,GBP,Female,Abigail Myers,WITTON GILBERT,County Durham,County Durham,DH7 6BG,United Kingdom,Europe,2002-01-12,23,18-25,Contoso Expandable1-Handset Cordless Phone System M207 White,Contoso,White,$21.82 ,47.44,501,Home & Office Phones,5,Cell phones,0,6244,105,6,1,2
1336008,1,2018-08-28,,1955238,43,1513,1,USD,Female,Laura Driver,Guymon,OK,Oklahoma,73942,United States,North America,1997-04-05,28,26-35,The Phone Company Smart phones 8 GB of Memory M400 Gold,The Phone Company,Gold,$123.70 ,269.0,504,Smart phones & PDAs,5,Cell phones,0,2486,304,7,2,2
1336012,1,2018-08-28,,1277888,56,1429,1,USD,Male,Corey Powers,Baton Rouge,LA,Louisiana,70814,United States,North America,1961-05-20,64,56-65,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,$132.90 ,289.0,503,Touch Screen Phones,5,Cell phones,1,637,226,7,2,3
1336015,2,2018-08-28,9/2/2018,1920128,0,1460,1,USD,Male,Kerman Desaulniers,Providence,RI,Rhode Island,2903,United States,North America,1943-11-11,82,65+,Contoso Touch Screen Phones Infrared M901 Black,Contoso,Black,$137.96 ,300.0,503,Touch Screen Phones,5,Cell phones,1,4721,347,7,2,3
1336015,7,2018-08-28,9/2/2018,1920128,0,2488,4,USD,Male,Kerman Desaulniers,Providence,RI,Rhode Island,2903,United States,North America,1943-11-11,82,65+,Contoso Rubberized Skin BlackBerry E100 Black,Contoso,Black,$7.64 ,14.99,505,Cell phones Accessories,5,Cell phones,1,4721,347,7,2,3
1337000,3,2018-08-29,,1816984,56,1429,3,USD,Female,Joan Pearson,Terre Haute,IN,Indiana,47802,United States,North America,1944-02-08,81,65+,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,$132.90 ,289.0,503,Touch Screen Phones,5,Cell phones,0,5868,192,7,2,2
1337003,1,2018-08-29,,1350579,62,1432,1,USD,Male,Fernando Jones,Stanardsville,VA,Virginia,22973,United States,North America,1955-06-19,70,65+,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Grey,$137.96 ,300.0,503,Touch Screen Phones,5,Cell phones,1,5586,447,7,2,3
1337013,2,2018-08-29,,1581992,61,1524,2,USD,Male,Jack Stevens,Rochelle Park,NJ,New Jersey,7662,United States,North America,1984-07-18,41,36-45,The Phone Company PDA Phone 3.7 inches M340 Black,The Phone Company,Black,$151.76 ,330.0,504,Smart phones & PDAs,5,Cell phones,1,4950,268,7,2,1
1337016,2,2018-08-29,,1421877,64,1464,3,USD,Female,Gladys Patel,Mason,OH,Ohio,45040,United States,North America,1997-01-08,28,26-35,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,Contoso,Black,$118.65 ,258.0,503,Touch Screen Phones,5,Cell phones,0,3780,303,7,2,2
1337017,2,2018-08-29,,1840260,59,2491,9,USD,Female,Mary Slaughter,New Brunswick,NJ,New Jersey,8901,United States,North America,1941-10-10,84,65+,Cigarette Lighter Adapter for Contoso Phones E110 Black,Contoso,Black,$12.74 ,24.99,505,Cell phones Accessories,5,Cell phones,0,4133,268,7,2,2
1337019,2,2018-08-29,,1649468,63,1512,2,USD,Female,Emerald Elliot,San Francisco,CA,California,94103,United States,North America,1974-03-12,51,46-55,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Gold,$109.91 ,239.0,504,Smart phones & PDAs,5,Cell phones,0,5274,69,7,2,2
1337023,2,2018-08-29,,1166211,39,1356,1,GBP,Male,Harvey Vaughan,THEDDLETHORPE ALL SAINTS,East Lindsey,East Lindsey,LN12 9QL,United Kingdom,Europe,1991-08-12,34,26-35,Contoso 4 Handset Cordless Phone System M86 White,Contoso,White,$16.55 ,35.99,501,Home & Office Phones,5,Cell phones,1,5740,128,6,1,1
1338001,1,2018-08-30,9/8/2018,1690335,0,1434,1,USD,Female,Doris Fey,Wichita,KS,Kansas,67202,United States,North America,1942-07-31,83,65+,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,$123.24 ,268.0,503,Touch Screen Phones,5,Cell phones,0,6423,198,7,2,2
1338005,1,2018-08-30,9/3/2018,1151616,0,1485,1,GBP,Male,Logan Brennan,STOKE GABRIEL,South Hams,South Hams,TQ9 6TD,United Kingdom,Europe,1960-02-04,65,65+,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,$105.77 ,230.0,504,Smart phones & PDAs,5,Cell phones,1,5196,386,6,1,3
1338012,1,2018-08-30,,1887180,63,1475,10,USD,Female,Jeanne Wilson,Middletown,OH,Ohio,45044,United States,North America,1965-09-16,60,56-65,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Black,$105.77 ,230.0,504,Smart phones & PDAs,5,Cell phones,0,3856,303,7,2,2
1338013,4,2018-08-30,,1886388,47,1495,2,USD,Female,Carol Miller,Oakland,CA,California,94612,United States,North America,1955-09-29,70,65+,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,White,$105.77 ,230.0,504,Smart phones & PDAs,5,Cell phones,0,4290,69,7,2,2
1338014,2,2018-08-30,,599105,23,1352,8,EUR,Female,Anna Duerr,Busenberg,RP,Rheinland-Pfalz,76891,Germany,Europe,1981-02-14,44,36-45,Contoso Multi-line phones M30 White,Contoso,White,$10.57 ,22.99,501,Home & Office Phones,5,Cell phones,0,964,346,3,1,0
1338018,1,2018-08-30,,1294340,53,1444,3,USD,Female,Lorrie Numbers,Houston,TX,Texas,77002,United States,North America,1945-03-20,80,65+,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,$105.77 ,230.0,503,Touch Screen Phones,5,Cell phones,0,2804,424,7,2,2
1339000,1,2018-08-31,9/2/2018,2054315,0,1345,3,USD,Female,Nadia Munro,Allentown,PA,Pennsylvania,18109,United States,North America,1946-09-18,79,65+,Contoso 4-Line Expandable Cordless Phone System M900 Black,Contoso,Black,$10.12 ,22.0,501,Home & Office Phones,5,Cell phones,0,165,317,7,2,2
1339000,2,2018-08-31,9/2/2018,2054315,0,1332,7,USD,Female,Nadia Munro,Allentown,PA,Pennsylvania,18109,United States,North America,1946-09-18,79,65+,Contoso 2-Line Corded Cordless Telephone M202 Black,Contoso,Black,$13.33 ,28.99,501,Home & Office Phones,5,Cell phones,0,165,317,7,2,2
1339007,1,2018-08-31,,1000242,40,1457,9,GBP,Female,Amy Wallace,FLINTHAM,Newark and Sherwood,Newark and Sherwood,NG23 5PJ,United Kingdom,Europe,2000-03-21,25,26-35,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,$86.91 ,189.0,503,Touch Screen Phones,5,Cell phones,0,2010,272,6,1,2
1339008,1,2018-08-31,9/7/2018,1638303,0,1398,1,USD,Male,Lawrence West,Bloomington,IN,Indiana,47408,United States,North America,1994-08-03,31,26-35,Contoso 2-Line Corded Cordless Telephone M202 Grey,Contoso,Grey,$13.33 ,28.99,501,Home & Office Phones,5,Cell phones,1,797,192,7,2,1
1339012,1,2018-08-31,,1290119,43,1352,1,USD,Female,Josephine Holmes,Texas City,TX,Texas,77591,United States,North America,1974-01-20,51,46-55,Contoso Multi-line phones M30 White,Contoso,White,$10.57 ,22.99,501,Home & Office Phones,5,Cell phones,0,5875,424,7,2,2
1339013,2,2018-08-31,9/6/2018,1224444,0,2512,1,USD,Female,Donna Thompson,Westfield,NJ,New Jersey,7090,United States,North America,1974-03-15,51,46-55,Contoso Bluetooth Active Headphones L15 Black,Contoso,Black,$43.07 ,129.99,505,Cell phones Accessories,5,Cell phones,0,6399,268,7,2,2
1339015,3,2018-08-31,9/2/2018,1307997,0,1453,3,USD,Female,Dusti Sellers,Worthington,OH,Ohio,43085,United States,North America,1950-03-28,75,65+,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,$118.65 ,258.0,503,Touch Screen Phones,5,Cell phones,0,6496,303,7,2,2
1339017,1,2018-08-31,,1738306,43,1444,1,USD,Male,Paul Dell,Chignik,AK,Alaska,99564,United States,North America,1962-07-30,63,56-65,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,$105.77 ,230.0,503,Touch Screen Phones,5,Cell phones,1,1381,4,7,2,3
1339019,1,2018-08-31,,948175,39,1484,1,GBP,Female,Isabel Kelly,DALCHORK,Highland,Highland,IV27 1GE,United Kingdom,Europe,1944-07-17,81,65+,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Grey,$95.65 ,208.0,504,Smart phones & PDAs,5,Cell phones,0,1529,185,6,1,2
1340000,1,2018-09-01,,1916927,44,1518,4,USD,Female,Janina Toledo,Virginia,MN,Minnesota,55792,United States,North America,1966-04-11,59,56-65,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Gold,$137.96 ,300.0,504,Smart phones & PDAs,5,Cell phones,0,6115,254,7,2,2
1340001,5,2018-09-01,,48733,6,1455,1,AUD,Female,Sophia Gunther,BALCOLYN,NSW,New South Wales,2264,Australia,Australia,1989-07-22,36,36-45,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Gold,$133.36 ,290.0,503,Touch Screen Phones,5,Cell phones,0,306,270,0,0,0
1340004,1,2018-09-01,9/4/2018,832813,0,1430,6,EUR,Male,Silver Floris,Landsmeer,NH,Noord-Holland,1121 VW,Netherlands,Europe,1942-06-07,83,65+,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,Grey,$137.50 ,299.0,503,Touch Screen Phones,5,Cell phones,1,3373,279,5,1,3
1340009,1,2018-09-01,,496095,21,2497,8,EUR,Male,Tom Drescher,Lindenau,SN,Freistaat Sachsen,8289,Germany,Europe,1951-07-05,74,65+,Headphone Adapter for Contoso Phone E130 White,Contoso,White,$5.09 ,9.99,505,Cell phones Accessories,5,Cell phones,1,3458,152,3,1,0
1340009,2,2018-09-01,,496095,21,1411,6,EUR,Male,Tom Drescher,Lindenau,SN,Freistaat Sachsen,8289,Germany,Europe,1951-07-05,74,65+,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,$123.24 ,268.0,503,Touch Screen Phones,5,Cell phones,1,3458,152,3,1,0
1340013,1,2018-09-01,,828806,33,1452,3,EUR,Female,Joanneke van de Laarschot,Egmond aan Den Hoef,NH,Noord-Holland,1934 CC,Netherlands,Europe,1950-05-08,75,65+,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,$134.74 ,293.0,503,Touch Screen Phones,5,Cell phones,0,1867,279,5,1,2
1340013,7,2018-09-01,,828806,33,2498,4,EUR,Female,Joanneke van de Laarschot,Egmond aan Den Hoef,NH,Noord-Holland,1934 CC,Netherlands,Europe,1950-05-08,75,65+,Contoso Phone Tough Skin Case E140 Black,Contoso,Black,$12.09 ,23.72,505,Cell phones Accessories,5,Cell phones,0,1867,279,5,1,0
1340016,2,2018-09-01,,907297,41,2493,4,GBP,Female,Morgan Welch,NYTON,Sussex,Sussex,PO20 8ZL,United Kingdom,Europe,1982-11-30,43,36-45,Cigarette Lighter Adapter for Contoso Phones E110 Red,Contoso,Red,$12.74 ,24.99,505,Cell phones Accessories,5,Cell phones,0,4088,407,6,1,2
1340016,3,2018-09-01,,907297,41,1512,1,GBP,Female,Morgan Welch,NYTON,Sussex,Sussex,PO20 8ZL,United Kingdom,Europe,1982-11-30,43,36-45,The Phone Company Smart phones 4 GB of Memory M300 Gold,The Phone Company,Gold,$109.91 ,239.0,504,Smart phones & PDAs,5,Cell phones,0,4088,407,6,1,2
1340017,3,2018-09-01,,755042,29,1453,2,EUR,Male,Raffaele Lucchesi,Pietravairano,CE,Caserta,81040,Italy,Europe,2001-03-08,24,18-25,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,$118.65 ,258.0,503,Touch Screen Phones,5,Cell phones,1,4609,77,4,1,1
1340018,2,2018-09-01,,741381,30,1508,1,EUR,Male,Giacomo Palermo,Roccapelago,MO,Modena,41027,Italy,Europe,1972-11-24,53,46-55,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Pink,$137.96 ,300.0,504,Smart phones & PDAs,5,Cell phones,1,4947,257,4,1,0
1340019,4,2018-09-01,,1749542,65,1483,4,USD,Female,Kathleen Lincoln,Denton,TX,Texas,76201,United States,North America,1980-08-24,45,46-55,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,Grey,$123.70 ,269.0,504,Smart phones & PDAs,5,Cell phones,0,1664,424,7,2,2
1340029,2,2018-09-01,,249261,8,1538,1,CAD,Female,Terry Bowen,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1968-09-19,57,56-65,The Phone Company PDA Wifi 3.5-inch M200 Silver,The Phone Company,Silver,$128.76 ,280.0,504,Smart phones & PDAs,5,Cell phones,0,3935,335,1,2,0
1340030,2,2018-09-01,,549819,20,2500,7,EUR,Female,Johanna Hoover,Oberkotzau,BY,Freistaat Bayern,95140,Germany,Europe,1966-12-31,59,56-65,Contoso Phone Tough Skin Case E140 Silver,Contoso,Silver,$12.09 ,23.72,505,Cell phones Accessories,5,Cell phones,0,4300,151,3,1,0
1340030,3,2018-09-01,,549819,20,1490,1,EUR,Female,Johanna Hoover,Oberkotzau,BY,Freistaat Bayern,95140,Germany,Europe,1966-12-31,59,56-65,The Phone Company Smart phones without camera E100 White,The Phone Company,White,$65.77 ,129.0,504,Smart phones & PDAs,5,Cell phones,0,4300,151,3,1,0
1340034,2,2018-09-01,,1749542,54,1369,1,USD,Female,Kathleen Lincoln,Denton,TX,Texas,76201,United States,North America,1980-08-24,45,46-55,Contoso Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,$20.15 ,43.81,501,Home & Office Phones,5,Cell phones,0,1664,424,7,2,2
1340034,3,2018-09-01,,1749542,54,1564,7,USD,Female,Kathleen Lincoln,Denton,TX,Texas,76201,United States,North America,1980-08-24,45,46-55,The Phone Company PDA Phone Unlocked 4.7 inches L550 White,The Phone Company,White,$100.06 ,302.0,504,Smart phones & PDAs,5,Cell phones,0,1664,424,7,2,2
1341002,1,2018-09-02,,1560123,56,1444,2,USD,Female,Lillian Taylor,Akron,OH,Ohio,44308,United States,North America,1963-12-15,62,56-65,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,$105.77 ,230.0,503,Touch Screen Phones,5,Cell phones,0,140,303,7,2,2
1342005,1,2018-09-03,,1815456,55,1325,3,USD,Female,Terry Herring,Fort Myers,FL,Florida,33901,United States,North America,1953-06-17,72,65+,Contoso Electronic Private Automatic Branch Exchange M90 Black,Contoso,Black,$18.39 ,39.99,501,Home & Office Phones,5,Cell phones,0,2141,145,7,2,2
1342006,2,2018-09-03,9/10/2018,1635587,0,2499,1,USD,Female,Dawn Spikes,West Palm Beach,FL,Florida,33401,United States,North America,1977-05-03,48,46-55,Contoso Phone Tough Skin Case E140 White,Contoso,White,$12.09 ,23.72,505,Cell phones Accessories,5,Cell phones,0,6388,145,7,2,2
1342007,1,2018-09-03,,1454138,51,1501,3,USD,Female,Mary Killingsworth,Byron,NY,New York,14422,United States,North America,1992-05-08,33,26-35,The Phone Company Microsoft Windows Mobile M200 Pink,The Phone Company,Pink,$105.31 ,229.0,504,Smart phones & PDAs,5,Cell phones,0,967,271,7,2,2
1342013,1,2018-09-03,,1783253,47,1369,1,USD,Female,Elizabeth Black,Chamblee,GA,Georgia,30341,United States,North America,1958-03-15,67,65+,Contoso Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,$20.15 ,43.81,501,Home & Office Phones,5,Cell phones,0,1349,160,7,2,2
1342014,1,2018-09-03,9/8/2018,572339,0,1518,5,EUR,Male,Michael Schiffer,Albersdorf,TH,Freistaat Thüringen,7980,Germany,Europe,1994-08-09,31,26-35,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Gold,$137.96 ,300.0,504,Smart phones & PDAs,5,Cell phones,1,148,153,3,1,1
1343000,4,2018-09-04,9/9/2018,322806,0,1570,2,CAD,Male,Joshua Free,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,1992-05-26,33,26-35,The Phone Company PDA Palm 4.7 inch L850 White,The Phone Company,White,$131.87 ,398.0,504,Smart phones & PDAs,5,Cell phones,1,6082,60,1,2,0
1343001,4,2018-09-04,,1741944,57,1555,3,USD,Male,Alfred Lawler,Truxton,NY,New York,13158,United States,North America,1976-07-10,49,46-55,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,The Phone Company,Silver,$121.93 ,368.0,504,Smart phones & PDAs,5,Cell phones,1,5960,271,7,2,3
1343003,2,2018-09-04,,249956,8,1452,3,CAD,Female,Brittany Grizzard,Edmonton,AB,Alberta,T5M 3K3,Canada,North America,1971-07-30,54,46-55,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,$134.74 ,293.0,503,Touch Screen Phones,5,Cell phones,0,1858,5,1,2,0
1343006,2,2018-09-04,,1970218,56,2515,3,USD,Female,Olivie Bilodeau,Valparaiso,IN,Indiana,46383,United States,North America,1968-08-20,57,56-65,Contoso In-Line Coupler E180 White,Contoso,White,$1.71 ,3.35,505,Cell phones Accessories,5,Cell phones,0,6055,192,7,2,2
1343007,1,2018-09-04,,1388434,51,1318,3,USD,Female,Debra Collins,Morton,WA,Washington,98356,United States,North America,1979-03-22,46,46-55,Contoso 3 Handset Cordless Phone System  E30 Black,Contoso,Black,$8.66 ,16.99,501,Home & Office Phones,5,Cell phones,0,3954,452,7,2,2
1343007,2,2018-09-04,,1388434,51,1563,7,USD,Female,Debra Collins,Morton,WA,Washington,98356,United States,North America,1979-03-22,46,46-55,The Phone Company PDA Phone Unlocked 3.5 inches M530 White,The Phone Company,White,$123.24 ,268.0,504,Smart phones & PDAs,5,Cell phones,0,3954,452,7,2,2
1343007,5,2018-09-04,,1388434,51,1452,5,USD,Female,Debra Collins,Morton,WA,Washington,98356,United States,North America,1979-03-22,46,46-55,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,$134.74 ,293.0,503,Touch Screen Phones,5,Cell phones,0,3954,452,7,2,2
1343008,2,2018-09-04,,51172,5,1409,1,AUD,Female,Gabriella Tozer,ELINGAMITE,VIC,Victoria,3266,Australia,Australia,1957-12-04,68,65+,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,$195.15 ,589.0,503,Touch Screen Phones,5,Cell phones,0,1801,446,0,0,0
1343011,4,2018-09-04,,1031361,38,1520,3,GBP,Male,Jordan Walton,CLAWTHORPE,Lancaster,Lancaster,LA6 2DD,United Kingdom,Europe,1987-04-30,38,36-45,The Phone Company PDA Wifi 3.5-inch M200 Black,The Phone Company,Black,$128.76 ,280.0,504,Smart phones & PDAs,5,Cell phones,1,1095,210,6,1,1
1343012,3,2018-09-04,9/8/2018,1577297,0,1483,4,USD,Female,Dorothy Staley,Stockton,CA,California,95219,United States,North America,1938-12-16,87,65+,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,Grey,$123.70 ,269.0,504,Smart phones & PDAs,5,Cell phones,0,5631,69,7,2,2
1343014,1,2018-09-04,,249320,8,2492,1,CAD,Female,Sarah Hall,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1953-06-20,72,65+,Cigarette Lighter Adapter for Contoso Phones E110 White,Contoso,White,$12.74 ,24.99,505,Cell phones Accessories,5,Cell phones,0,4867,5,1,2,0
1343015,1,2018-09-04,,1921863,54,2516,1,USD,Female,Clothilde Bourdette,Norfolk,VA,Virginia,23502,United States,North America,1946-07-09,79,65+,Contoso In-Line Coupler E180 Black,Contoso,Black,$1.71 ,3.35,505,Cell phones Accessories,5,Cell phones,0,4197,447,7,2,2
1343017,1,2018-09-04,,1140712,42,1316,7,GBP,Male,Finley Watkins,KINLOCH,Argyllshire,Argyllshire,PA34 3GX,United Kingdom,Europe,1963-03-21,62,56-65,Contoso Single-line phones E10 Black,Contoso,Black,$5.09 ,9.99,501,Home & Office Phones,5,Cell phones,1,2992,16,6,1,1
1343017,2,2018-09-04,,1140712,42,2495,2,GBP,Male,Finley Watkins,KINLOCH,Argyllshire,Argyllshire,PA34 3GX,United Kingdom,Europe,1963-03-21,62,56-65,Headphone Adapter for Contoso Phone E130 Black,Contoso,Black,$5.09 ,9.99,505,Cell phones Accessories,5,Cell phones,1,2992,16,6,1,1
1344000,1,2018-09-05,,1922310,64,1419,2,USD,Male,Nicolas Love,Miami,FL,Florida,33128,United States,North America,1970-12-29,55,56-65,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,$118.65 ,258.0,503,Touch Screen Phones,5,Cell phones,1,3849,145,7,2,3
1344003,2,2018-09-05,,1930860,57,2495,1,USD,Female,Tanja Reinhard,Louisville,KY,Kentucky,40299,United States,North America,1948-03-06,77,65+,Headphone Adapter for Contoso Phone E130 Black,Contoso,Black,$5.09 ,9.99,505,Cell phones Accessories,5,Cell phones,0,3505,202,7,2,2
1344004,1,2018-09-05,9/11/2018,954712,0,1381,3,GBP,Female,Imogen Gould,NORTHWOOD,Hillingdon,Hillingdon,HA6 0JS,United Kingdom,Europe,1935-06-15,90,65+,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,White,$10.57 ,22.99,501,Home & Office Phones,5,Cell phones,0,4073,186,6,1,2
1344005,2,2018-09-05,,1049861,40,1484,2,GBP,Male,Daniel Walton,LARG,Wigtownshire,Wigtownshire,DG8 9US,United Kingdom,Europe,1998-06-07,27,26-35,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Grey,$95.65 ,208.0,504,Smart phones & PDAs,5,Cell phones,1,3181,472,6,1,1
1344008,2,2018-09-05,,846031,32,2504,3,EUR,Female,Françoise Zeeuw,Nieuwerkerk,ZE,Zeeland,4306 NX,Netherlands,Europe,1989-11-27,36,36-45,Contoso Touch Stylus Pen E150 White,Contoso,White,$5.09 ,9.99,505,Cell phones Accessories,5,Cell phones,0,4173,488,5,1,0
1344009,1,2018-09-05,,1534799,59,2494,3,USD,Male,Joseph Contreras,Portland,OR,Oregon,97205,United States,North America,2001-12-06,24,18-25,Reusable Phone Screen Protector E120,Contoso,Transparent,$1.50 ,2.94,505,Cell phones Accessories,5,Cell phones,1,4689,306,7,2,1
1344010,1,2018-09-05,,962575,39,1440,1,GBP,Male,Freddie Bruce,FORDSTREET,Colchester,Colchester,CO6 7PP,United Kingdom,Europe,1944-09-06,81,65+,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,$86.91 ,189.0,503,Touch Screen Phones,5,Cell phones,1,2022,94,6,1,3
1344017,1,2018-09-05,,900030,40,1322,6,GBP,Male,John Ingram,DENNYLOANHEAD,Falkirk,Falkirk,FK4 8UY,United Kingdom,Europe,1966-09-01,59,56-65,Contoso Private Branch Exchange M88 Black,Contoso,Black,$15.17 ,32.99,501,Home & Office Phones,5,Cell phones,1,1549,139,6,1,1
1344019,2,2018-09-05,9/9/2018,1201865,0,1355,1,USD,Female,Barbara Thurman,Southfield,MI,Michigan,48034,United States,North America,1982-10-13,43,36-45,Contoso Private Branch Exchange M88 White,Contoso,White,$15.17 ,32.99,501,Home & Office Phones,5,Cell phones,0,5527,246,7,2,2
1344024,1,2018-09-05,9/9/2018,1886932,0,1460,2,USD,Female,Christine Jackson,Finleyville,PA,Pennsylvania,15332,United States,North America,1973-11-04,52,46-55,Contoso Touch Screen Phones Infrared M901 Black,Contoso,Black,$137.96 ,300.0,503,Touch Screen Phones,5,Cell phones,0,2092,317,7,2,2
1345000,1,2018-09-06,,1882958,48,1477,1,USD,Male,Robert Moore,Gulfport,MS,Mississippi,39503,United States,North America,1942-02-21,83,65+,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Black,$122.78 ,267.0,504,Smart phones & PDAs,5,Cell phones,1,2481,255,7,2,3
1345006,2,2018-09-06,9/8/2018,1491708,0,2491,1,USD,Female,Renate Hendershot,Cottonwood,UT,Utah,84121,United States,North America,1997-02-03,28,26-35,Cigarette Lighter Adapter for Contoso Phones E110 Black,Contoso,Black,$12.74 ,24.99,505,Cell phones Accessories,5,Cell phones,0,1484,434,7,2,2
1345016,1,2018-09-06,,1851889,53,1420,2,USD,Male,Jeffrey Ritchey,Houston,TX,Texas,77036,United States,North America,1951-07-29,74,65+,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Black,$91.51 ,199.0,503,Touch Screen Phones,5,Cell phones,1,2804,424,7,2,3
1345019,1,2018-09-06,,2034965,56,1346,2,USD,Male,Michael Finch,Winston Salem,NC,North Carolina,27101,United States,North America,1943-06-07,82,65+,Contoso Lifestyles Series - Big Button Cordless phone M800 Black,Contoso,Black,$10.58 ,23.0,501,Home & Office Phones,5,Cell phones,1,6464,284,7,2,3
1345019,2,2018-09-06,,2034965,56,1551,1,USD,Male,Michael Finch,Winston Salem,NC,North Carolina,27101,United States,North America,1943-06-07,82,65+,The Phone Company PDA Palm 3.7 inch M830 Silver,The Phone Company,Silver,$137.50 ,299.0,504,Smart phones & PDAs,5,Cell phones,1,6464,284,7,2,3
