Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,AgeGroup,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Gender_enc,City_enc,State_enc,Country_enc,Continent_enc,Cluster
500014,2,2016-05-14,,2022412,63,180,1,USD,Male,Gordan Vukovic,Memphis,TN,Tennessee,38115,United States,North America,1972-08-26,53,46-55,SV 8xDVD E100 Silver,Southridge Video,Silver,$35.18 ,69.0,202,VCD & DVD,2,TV and Video,1,3823,419,7,2,2
502002,3,2016-05-16,,1305082,55,285,1,USD,Male,David West,Springfield,MO,Missouri,65804,United States,North America,1946-12-21,79,65+,Contoso Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,$167.73 ,329.0,203,Home Theater System,2,TV and Video,1,5550,256,7,2,2
503005,1,2016-05-17,,1659112,43,184,2,USD,Female,Paula Daughtrey,Dallas,TX,Texas,75240,United States,North America,1979-12-01,46,46-55,SV 16xDVD E340 Silver,Southridge Video,Silver,$45.53 ,99.0,202,VCD & DVD,2,TV and Video,0,1617,424,7,2,2
504003,1,2016-05-18,,518368,24,147,6,EUR,Female,Manuela Kappel,Viersen Helenabrunn,NW,Nordrhein-Westfalen,41748,Germany,Europe,1981-05-21,44,36-45,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,White,$960.82 ,2899.99,201,Televisions,2,TV and Video,0,6089,281,3,1,1
504006,1,2016-05-18,,1591884,63,151,7,USD,Male,Raymon Patterson,Toano,VA,Virginia,23168,United States,North America,1960-10-21,65,65+,"Adventure Works 40"" LCD HDTV M690 White",Adventure Works,White,$392.60 ,1184.97,201,Televisions,2,TV and Video,1,5903,447,7,2,0
505002,1,2016-05-19,,1350819,43,295,2,USD,Female,Anna London,Garden City,NY,New York,11530,United States,North America,1955-10-18,70,65+,SV Car Video TFT6.2W E6280 Black,Southridge Video,Black,$142.24 ,279.0,205,Car Video,2,TV and Video,0,2326,271,7,2,2
505007,3,2016-05-19,,1590619,50,165,7,USD,Male,James Stout,Mount Zion,WI,Wisconsin,53805,United States,North America,1997-09-19,28,26-35,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Black,$389.26 ,763.51,201,Televisions,2,TV and Video,1,3962,476,7,2,0
506004,3,2016-05-20,,1982502,63,231,2,USD,Male,Vinícius Lima,Galva,IA,Iowa,51020,United States,North America,1990-10-02,35,36-45,Litware Home Theater System 4.1 Channel M412 Brown,Litware,Brown,$261.66 ,569.0,203,Home Theater System,2,TV and Video,1,2320,193,7,2,2
507004,2,2016-05-21,,503444,20,151,1,EUR,Male,Niklas Lemann,Bingen am Rhein,RP,Rheinland-Pfalz,55411,Germany,Europe,1947-04-13,78,65+,"Adventure Works 40"" LCD HDTV M690 White",Adventure Works,White,$392.60 ,1184.97,201,Televisions,2,TV and Video,1,770,346,3,1,1
507009,3,2016-05-21,,2034922,43,144,2,USD,Female,Aubrey Audet,Dorchester,TX,Texas,75459,United States,North America,1948-09-05,77,65+,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Brown,$152.94 ,299.99,201,Televisions,2,TV and Video,0,1711,424,7,2,2
509000,1,2016-05-23,6/1/2016,1697895,0,189,4,USD,Female,Nathalie Baker,Fort Kent,ME,Maine,4743,United States,North America,1981-07-27,44,36-45,SV 16xDVD M360 Silver,Southridge Video,Silver,$58.36 ,126.9,202,VCD & DVD,2,TV and Video,0,2134,230,7,2,2
509001,2,2016-05-23,,978236,42,138,8,GBP,Female,Sophia Brookes,COUNDON,County Durham,County Durham,DL14 7QG,United Kingdom,Europe,1980-06-28,45,46-55,"Adventure Works 32"" LCD HDTV M130 Black",Adventure Works,Black,$229.93 ,499.99,201,Televisions,2,TV and Video,0,1167,105,6,1,0
511004,1,2016-05-25,,1690335,50,207,6,USD,Female,Doris Fey,Wichita,KS,Kansas,67202,United States,North America,1942-07-31,83,65+,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,$266.26 ,579.0,203,Home Theater System,2,TV and Video,0,6423,198,7,2,0
511005,4,2016-05-25,6/5/2016,1240904,0,277,7,USD,Male,Marion Stromain,Toms River,NJ,New Jersey,8753,United States,North America,1979-06-23,46,46-55,Contoso Home Theater System 4.1 Channel M1420 White,Contoso,White,$244.72 ,480.0,203,Home Theater System,2,TV and Video,1,5911,268,7,2,0
511009,1,2016-05-25,,375376,8,130,2,CAD,Male,Maynard Hazelwood,Hamilton,ON,Ontario,L8P 1P8,Canada,North America,1950-07-08,75,65+,"Adventure Works 20"" Analog CRT TV E45 Black",Adventure Works,Black,$101.97 ,200.0,201,Televisions,2,TV and Video,1,2639,305,1,2,1
512003,2,2016-05-26,,957745,36,286,1,GBP,Female,Lara Wright,GRUTING,Shetland,Shetland,ZE2 7SW,United Kingdom,Europe,1993-09-21,32,26-35,Contoso Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,$155.89 ,339.0,203,Home Theater System,2,TV and Video,0,2304,373,6,1,1
512005,4,2016-05-26,,898671,33,161,1,EUR,Male,Samson Waal,Roermond,LI,Limburg,6042 CE,Netherlands,Europe,1999-08-17,26,26-35,"Adventure Works 52"" LCD HDTV X790W Silver",Adventure Works,Silver,$527.53 ,1592.2,201,Televisions,2,TV and Video,1,4966,219,5,1,1
513007,1,2016-05-27,,987208,37,182,3,GBP,Male,Adam Lawson,ABERERCH,Gwynedd,Gwynedd,LL53 7DQ,United Kingdom,Europe,1966-05-03,59,56-65,SV 16xDVD M320 Silver,Southridge Video,Silver,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,1,4,170,6,1,1
514002,5,2016-05-28,,856525,33,147,4,EUR,Male,Mikail Halman,Feanwâlden,FR,Friesland,9269 WE,Netherlands,Europe,1965-05-29,60,56-65,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,White,$960.82 ,2899.99,201,Televisions,2,TV and Video,1,2077,154,5,1,1
514004,1,2016-05-28,,1184405,40,297,1,GBP,Female,Alicia Johnson,SCARBOROUGH,North Yorkshire,North Yorkshire,YO11 6XP,United Kingdom,Europe,1984-04-04,41,36-45,SV Car Video TFT6.2W E6282 Black,Southridge Video,Black,$137.14 ,269.0,205,Car Video,2,TV and Video,0,5067,294,6,1,1
514006,2,2016-05-28,6/2/2016,608957,0,136,2,EUR,Female,Claude Adler,FRÉJUS,PA,Provence-Alpes-Côte d'Azur,83600,France,Europe,1980-03-03,45,46-55,"Adventure Works 20"" LCD HDTV M120 Brown",Adventure Works,Brown,$160.93 ,349.95,201,Televisions,2,TV and Video,0,2043,334,2,1,1
514014,1,2016-05-28,,467886,27,206,1,EUR,Male,Eric Kaestner,Lenggries,BY,Freistaat Bayern,83658,Germany,Europe,1964-11-24,61,56-65,Litware Home Theater System 5.1 Channel M515 Black,Litware,Black,$261.66 ,569.0,203,Home Theater System,2,TV and Video,1,3432,151,3,1,1
516000,1,2016-05-30,,977967,39,134,6,GBP,Female,Gracie Dean,SELATTYN,Shropshire,Shropshire,SY10 4ZG,United Kingdom,Europe,1954-09-23,71,65+,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Black,$160.93 ,349.95,201,Televisions,2,TV and Video,0,5081,374,6,1,0
516002,3,2016-05-30,,1676402,63,183,1,USD,Male,Thomas Greenbaum,Orem,UT,Utah,84058,United States,North America,1983-09-09,42,36-45,SV 16xDVD M330 Silver,Southridge Video,Silver,$50.13 ,109.0,202,VCD & DVD,2,TV and Video,1,4362,434,7,2,2
517003,3,2016-05-31,,708076,30,134,5,EUR,Female,Susanna Barese,Venegono Superiore,VA,Varese,21040,Italy,Europe,1965-01-24,60,56-65,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Black,$160.93 ,349.95,201,Televisions,2,TV and Video,0,6067,439,4,1,1
518002,1,2016-06-01,,126573,1,284,2,AUD,Female,Victoria Weindorfer,JARRA CREEK,QLD,Queensland,4854,Australia,Australia,1964-11-16,61,56-65,Contoso Home Theater System 5.1 Channel M1510 Brown,Contoso,Brown,$224.87 ,489.0,203,Home Theater System,2,TV and Video,0,2904,336,0,0,1
518003,2,2016-06-01,,1571957,63,312,2,USD,Male,Jeffrey Ziegler,Maryville,TN,Tennessee,37801,United States,North America,1994-10-20,31,26-35,SV Car Video TFT6.2W E6281 Silver,Southridge Video,Silver,$132.05 ,259.0,205,Car Video,2,TV and Video,1,3777,419,7,2,2
519000,2,2016-06-02,,1445735,43,150,4,USD,Male,Randall Cheatham,Des Moines,IA,Iowa,50313,United States,North America,1990-04-09,35,36-45,"Adventure Works 40"" LCD HDTV M690 Black",Adventure Works,Black,$392.60 ,1184.97,201,Televisions,2,TV and Video,1,1667,193,7,2,2
519001,1,2016-06-02,,1681099,61,135,3,USD,Male,Jim Cappello,Shreveport,LA,Louisiana,71106,United States,North America,2000-10-02,25,26-35,"Adventure Works 20"" LCD HDTV M120 White",Adventure Works,White,$160.93 ,349.95,201,Televisions,2,TV and Video,1,5464,226,7,2,2
519004,1,2016-06-02,6/7/2016,496095,0,154,9,EUR,Male,Tom Drescher,Lindenau,SN,Freistaat Sachsen,8289,Germany,Europe,1951-07-05,74,65+,"Adventure Works 26"" 720p LCD HDTV M140 Black",Adventure Works,Black,$216.12 ,469.97,201,Televisions,2,TV and Video,1,3458,152,3,1,0
519011,1,2016-06-02,,1401578,54,185,2,USD,Female,Tamra Payne,Memphis,TN,Tennessee,38111,United States,North America,1970-01-03,55,56-65,SV 22xDVD X680 Silver,Southridge Video,Silver,$55.99 ,169.0,202,VCD & DVD,2,TV and Video,0,3823,419,7,2,2
520003,1,2016-06-03,,354108,10,168,3,CAD,Male,Ronnie Sherlock,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,1992-07-04,33,26-35,SV 16xDVD M310 Black,Southridge Video,Black,$59.32 ,129.0,202,VCD & DVD,2,TV and Video,1,1858,5,1,2,1
520003,2,2016-06-03,,354108,10,308,2,CAD,Male,Ronnie Sherlock,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,1992-07-04,33,26-35,SV Car Video LCD7W M7080 Silver,Southridge Video,Silver,$229.93 ,500.0,205,Car Video,2,TV and Video,1,1858,5,1,2,1
521001,3,2016-06-04,,1074430,38,298,3,GBP,Male,Samuel Holmes,ASHBY DE LA ZOUCH,Leicester,Leicester,LE65 8YU,United Kingdom,Europe,1973-09-09,52,46-55,SV Car Video TFT7 M7001 Black,Southridge Video,Black,$157.54 ,309.0,205,Car Video,2,TV and Video,1,80,216,6,1,1
521006,3,2016-06-04,6/16/2016,259651,0,313,3,CAD,Male,Jae Conwell,Liverpool,NS,Nova Scotia,B0T 1K0,Canada,North America,1999-10-05,26,26-35,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Silver,$137.14 ,269.0,205,Car Video,2,TV and Video,1,3471,299,1,2,1
521007,1,2016-06-04,,225768,9,132,7,CAD,Male,Paul Towle,Cornwall,ON,Ontario,K6J 3R2,Canada,North America,1944-08-30,81,65+,"Adventure Works 20"" Analog CRT TV E45 Brown",Adventure Works,Brown,$101.97 ,200.0,201,Televisions,2,TV and Video,1,1475,305,1,2,0
521012,2,2016-06-04,,445298,24,237,10,EUR,Female,Juliane Herrmann,Trebur,HE,Hessen,65468,Germany,Europe,1999-05-12,26,26-35,Litware Home Theater System 5.1 Channel M514 Brown,Litware,Brown,$275.46 ,599.0,203,Home Theater System,2,TV and Video,0,5936,184,3,1,0
521013,2,2016-06-04,,659827,16,181,2,EUR,Male,Royce Séguin,VILLEFRANCHE-SUR-SAÔNE,RA,Rhône-Alpes,69400,France,Europe,1961-10-25,64,56-65,SV 16xDVD M310 Silver,Southridge Video,Silver,$59.32 ,129.0,202,VCD & DVD,2,TV and Video,1,6027,349,2,1,1
523000,5,2016-06-06,,411768,27,132,2,EUR,Male,Tobias Engel,Magdeburg,ST,Sachsen-Anhalt,39001,Germany,Europe,2000-08-27,25,26-35,"Adventure Works 20"" Analog CRT TV E45 Brown",Adventure Works,Brown,$101.97 ,200.0,201,Televisions,2,TV and Video,1,3719,362,3,1,1
523002,2,2016-06-06,,715102,28,291,2,EUR,Female,Claudia Lo Duca,Piraino,ME,Messina,98060,Italy,Europe,1946-12-23,79,65+,Contoso Home Theater System 2.1 Channel M1230 Brown,Contoso,Brown,$183.54 ,360.0,203,Home Theater System,2,TV and Video,0,4619,245,4,1,1
524003,1,2016-06-07,,1615716,63,141,1,USD,Male,Michael Brown,Waldorf,MD,Maryland,20601,United States,North America,1971-07-08,54,46-55,"Adventure Works 15.6"" LCD TV M130W Silver",Adventure Works,Silver,$152.94 ,299.99,201,Televisions,2,TV and Video,1,6301,235,7,2,2
524005,1,2016-06-07,,1032990,39,182,7,GBP,Male,Corey Glover,WELLESBOURNE,Warwick,Warwick,CV35 5ZJ,United Kingdom,Europe,1963-01-27,62,56-65,SV 16xDVD M320 Silver,Southridge Video,Silver,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,1,6179,451,6,1,0
525002,1,2016-06-08,,1668458,64,126,1,USD,Male,Robert Jonas,Danville,IL,Illinois,61832,United States,North America,1990-12-22,35,36-45,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Black,$73.11 ,143.4,201,Televisions,2,TV and Video,1,1627,190,7,2,2
525002,2,2016-06-08,,1668458,64,185,3,USD,Male,Robert Jonas,Danville,IL,Illinois,61832,United States,North America,1990-12-22,35,36-45,SV 22xDVD X680 Silver,Southridge Video,Silver,$55.99 ,169.0,202,VCD & DVD,2,TV and Video,1,1627,190,7,2,2
525008,2,2016-06-08,,388230,8,170,1,CAD,Female,Julia Hobbs,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1949-01-30,76,65+,SV 16xDVD M330 Black,Southridge Video,Black,$50.13 ,109.0,202,VCD & DVD,2,TV and Video,0,4867,5,1,2,1
526000,1,2016-06-09,,1866388,61,145,1,USD,Female,Sandra Robinson,Conway,SC,South Carolina,29526,United States,North America,1942-07-27,83,65+,"Adventure Works 52"" LCD HDTV X590 Silver",Adventure Works,Silver,$960.82 ,2899.99,201,Televisions,2,TV and Video,0,1464,382,7,2,2
526007,4,2016-06-09,,1060589,38,159,4,GBP,Male,Archie Kerr,APPLEBY MAGNA,South Derbyshire,South Derbyshire,DE12 6YG,United Kingdom,Europe,1998-09-27,27,26-35,"Adventure Works 37"" 1080p LCD HDTV M150W White",Adventure Works,White,$505.85 ,1099.99,201,Televisions,2,TV and Video,1,60,384,6,1,1
526011,3,2016-06-09,6/14/2016,793867,0,166,1,EUR,Male,Giraldo Zetticci,Brione,TO,Torino,10040,Italy,Europe,1997-03-31,28,26-35,SV 16xDVD M300 Black,Southridge Video,Black,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,1,904,425,4,1,1
527001,1,2016-06-10,,1719777,48,173,1,USD,Male,Renato Wright,Boise,ID,Idaho,83702,United States,North America,1958-11-02,67,65+,SV 8xDVD E120 Black,Southridge Video,Black,$45.83 ,89.9,202,VCD & DVD,2,TV and Video,1,814,189,7,2,2
527004,3,2016-06-10,,797634,28,211,2,EUR,Male,Abele Lettiere,Corese Terra,RI,Rieti,2030,Italy,Europe,1966-10-19,59,56-65,Litware Home Theater System 5.1 Channel M510 Silver,Litware,Silver,$293.85 ,639.0,203,Home Theater System,2,TV and Video,1,1471,351,4,1,1
527004,6,2016-06-10,,797634,28,176,2,EUR,Male,Abele Lettiere,Corese Terra,RI,Rieti,2030,Italy,Europe,1966-10-19,59,56-65,SV 16xDVD M360 Black,Southridge Video,Black,$58.36 ,126.9,202,VCD & DVD,2,TV and Video,1,1471,351,4,1,1
528005,3,2016-06-11,,746112,29,163,1,EUR,Male,Costanzo Manna,Lavena Ponte Tresa,VA,Varese,21037,Italy,Europe,1937-06-23,88,65+,"Adventure Works 52"" LCD HDTV X790W White",Adventure Works,White,$527.53 ,1592.2,201,Televisions,2,TV and Video,1,3403,439,4,1,1
528005,4,2016-06-11,,746112,29,323,2,EUR,Male,Costanzo Manna,Lavena Ponte Tresa,VA,Varese,21037,Italy,Europe,1937-06-23,88,65+,SV Car Video LCD7 M7003 Silver,Southridge Video,Silver,$169.69 ,369.0,205,Car Video,2,TV and Video,1,3403,439,4,1,1
528014,2,2016-06-11,,1880923,53,190,3,USD,Female,June Cramer,Nichols,NY,New York,13812,United States,North America,1975-02-05,50,46-55,SV 8xDVD E130 Silver,Southridge Video,Silver,$29.01 ,56.9,202,VCD & DVD,2,TV and Video,0,4160,271,7,2,2
528015,1,2016-06-11,,1418618,45,150,1,USD,Female,Dianna Hodge,Raleigh,NC,North Carolina,27529,United States,North America,1992-01-23,33,26-35,"Adventure Works 40"" LCD HDTV M690 Black",Adventure Works,Black,$392.60 ,1184.97,201,Televisions,2,TV and Video,0,4838,284,7,2,2
528015,2,2016-06-11,,1418618,45,118,4,USD,Female,Dianna Hodge,Raleigh,NC,North Carolina,27529,United States,North America,1992-01-23,33,26-35,"Adventure Works 20"" CRT TV E15 White",Adventure Works,White,$86.67 ,169.99,201,Televisions,2,TV and Video,0,4838,284,7,2,2
529000,2,2016-06-12,,802265,32,156,1,EUR,Female,Neha Brekelmans,Almelo,OV,Overijssel,7609 AR,Netherlands,Europe,1984-01-14,41,36-45,"Adventure Works 26"" 720p LCD HDTV M140 Brown",Adventure Works,Brown,$216.12 ,469.97,201,Televisions,2,TV and Video,0,169,309,5,1,1
531008,1,2016-06-14,6/17/2016,21575,0,244,1,AUD,Male,Zac Chumleigh,CRAIGIE,WA,Western Australia,6025,Australia,Australia,1991-12-29,34,26-35,Contoso Home Theater System 5.1 Channel M1500 Black,Contoso,Black,$197.28 ,429.0,203,Home Theater System,2,TV and Video,1,1178,469,0,0,1
532007,3,2016-06-15,,730054,28,169,6,EUR,Male,Guarino Lucchese,Orsogna,CH,Chieti,66036,Italy,Europe,1958-01-27,67,65+,SV 16xDVD M320 Black,Southridge Video,Black,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,1,4371,91,4,1,0
533005,1,2016-06-16,,1392223,51,179,3,USD,Female,Jan Field,Grayslake,IL,Illinois,60030,United States,North America,1941-12-06,84,65+,SV 16xDVD M300 Silver,Southridge Video,Silver,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,0,2440,190,7,2,2
533012,3,2016-06-16,,303782,10,293,7,CAD,Female,Florence Manriquez,Iroquois,ON,Ontario,K0E 1K0,Canada,North America,1976-01-29,49,46-55,SV Car Video LCD7W M7081 Black,Southridge Video,Black,$229.47 ,499.0,205,Car Video,2,TV and Video,0,2893,305,1,2,0
534000,3,2016-06-17,,1982336,59,207,6,USD,Female,Mary Benner,Winnsboro,TX,Texas,75494,United States,North America,1999-05-11,26,26-35,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,$266.26 ,579.0,203,Home Theater System,2,TV and Video,0,6460,424,7,2,0
534006,1,2016-06-17,,331280,9,307,3,CAD,Female,Carmen Drysdale,Belleville,ON,Ontario,K8N 1L9,Canada,North America,1945-04-14,80,65+,SV Car Video LCD7 M7003 Black,Southridge Video,Black,$169.69 ,369.0,205,Car Video,2,TV and Video,0,679,305,1,2,1
534008,1,2016-06-17,,1736139,51,127,4,USD,Female,Martha Thornton,Dayton,OH,Ohio,45459,United States,North America,1986-12-22,39,36-45,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,$73.11 ,143.4,201,Televisions,2,TV and Video,0,1634,303,7,2,2
535000,3,2016-06-18,,1781366,53,151,2,USD,Female,Charlene Caldwell,Chicago,IL,Illinois,60606,United States,North America,1989-05-11,36,36-45,"Adventure Works 40"" LCD HDTV M690 White",Adventure Works,White,$392.60 ,1184.97,201,Televisions,2,TV and Video,0,1377,190,7,2,2
535001,2,2016-06-18,,469741,23,119,3,EUR,Male,Lukas Schulz,Unterföhring,BY,Freistaat Bayern,85774,Germany,Europe,1950-12-03,75,65+,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Silver,$61.17 ,119.99,201,Televisions,2,TV and Video,1,6009,151,3,1,1
535003,2,2016-06-18,,1843033,59,127,1,USD,Male,James Wheeler,Portland,OR,Oregon,97205,United States,North America,1966-06-15,59,56-65,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,$73.11 ,143.4,201,Televisions,2,TV and Video,1,4689,306,7,2,2
535006,2,2016-06-18,6/23/2016,1139101,0,117,4,GBP,Female,Matilda Riley,GLEADLESS,Sheffield,Sheffield,S12 8XL,United Kingdom,Europe,1981-06-12,44,36-45,"Adventure Works 20"" CRT TV E15 Black",Adventure Works,Black,$86.67 ,169.99,201,Televisions,2,TV and Video,0,2249,372,6,1,1
535008,3,2016-06-18,,435655,27,276,4,EUR,Male,Markus Ebersbacher,Irfersgrün,SN,Freistaat Sachsen,8485,Germany,Europe,1960-03-13,65,65+,Contoso Home Theater System 5.1 Channel M1540 White,Contoso,White,$243.27 ,529.0,203,Home Theater System,2,TV and Video,1,2889,152,3,1,1
535014,2,2016-06-18,,1174777,39,154,3,GBP,Female,Leah Hancock,BATTLE,Llandrindod Wells,Llandrindod Wells,LD3 8TA,United Kingdom,Europe,1964-01-14,61,56-65,"Adventure Works 26"" 720p LCD HDTV M140 Black",Adventure Works,Black,$216.12 ,469.97,201,Televisions,2,TV and Video,0,352,224,6,1,1
536000,1,2016-06-19,,1388765,55,134,1,USD,Female,Harriet Rivera,Waltham,MA,Massachusetts,2154,United States,North America,1987-01-21,38,36-45,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Black,$160.93 ,349.95,201,Televisions,2,TV and Video,0,6310,237,7,2,2
537000,2,2016-06-20,6/28/2016,1407578,0,269,2,USD,Female,Usha Bedard,Garden City,NY,New York,11530,United States,North America,1986-11-22,39,36-45,Contoso Home Theater System 4.1 Channel M1400 White,Contoso,White,$208.52 ,409.0,203,Home Theater System,2,TV and Video,0,2326,271,7,2,2
537004,3,2016-06-20,6/29/2016,1240530,0,207,7,USD,Female,Cathy James,Wilmington,OH,Ohio,45177,United States,North America,1962-08-30,63,56-65,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,$266.26 ,579.0,203,Home Theater System,2,TV and Video,0,6444,303,7,2,0
538001,2,2016-06-21,,1702638,44,159,1,USD,Male,Samuel Debose,Clarksville,AR,Arkansas,72830,United States,North America,1960-03-19,65,65+,"Adventure Works 37"" 1080p LCD HDTV M150W White",Adventure Works,White,$505.85 ,1099.99,201,Televisions,2,TV and Video,1,1409,18,7,2,2
538006,1,2016-06-21,,1683222,56,262,2,USD,Female,Danielle Phillips,Nashville,TN,Tennessee,37209,United States,North America,1955-07-25,70,65+,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,$101.46 ,199.0,203,Home Theater System,2,TV and Video,0,4096,419,7,2,2
539002,1,2016-06-22,,1288708,64,123,4,USD,Male,Bradley Wilbanks,Jacksonville,FL,Florida,32202,United States,North America,1963-05-15,62,56-65,"Adventure Works 19"" Portable LCD HDTV M110 Black",Adventure Works,Black,$128.76 ,279.99,201,Televisions,2,TV and Video,1,2914,145,7,2,2
539010,3,2016-06-22,,501029,24,139,2,EUR,Female,Heike Schiffer,Schefflenz,BW,Baden-Württemberg,74850,Germany,Europe,1971-02-11,54,46-55,"Adventure Works 32"" LCD HDTV M130 White",Adventure Works,White,$229.93 ,499.99,201,Televisions,2,TV and Video,0,5367,29,3,1,1
539010,4,2016-06-22,,501029,24,196,2,EUR,Female,Heike Schiffer,Schefflenz,BW,Baden-Württemberg,74850,Germany,Europe,1971-02-11,54,46-55,Litware Home Theater System 2.1 Channel E211 Black,Litware,Black,$137.60 ,269.9,203,Home Theater System,2,TV and Video,0,5367,29,3,1,1
540009,1,2016-06-23,,2073381,48,179,1,USD,Male,Justin Heinicke,Boise,ID,Idaho,83704,United States,North America,1999-12-05,26,26-35,SV 16xDVD M300 Silver,Southridge Video,Silver,$54.72 ,119.0,202,VCD & DVD,2,TV and Video,1,814,189,7,2,2
541002,1,2016-06-24,,2071299,55,331,7,USD,Male,Erik Sommer,Chicago,IL,Illinois,60605,United States,North America,1992-03-18,33,26-35,SV Car Video AM/FM E1000 Brown,Southridge Video,Brown,$101.46 ,199.0,205,Car Video,2,TV and Video,1,1377,190,7,2,0
542004,1,2016-06-25,,996818,37,294,4,GBP,Female,Natasha Birch,GALHAMPTON,South Somerset,South Somerset,BA22 8PT,United Kingdom,Europe,1944-08-19,81,65+,SV Car Video TFT7 M7000 Black,Southridge Video,Black,$152.44 ,299.0,205,Car Video,2,TV and Video,0,2209,394,6,1,1
542008,1,2016-06-25,,1211796,47,159,3,USD,Female,Heather Martin,Worcester,MA,Massachusetts,1610,United States,North America,1940-03-05,85,65+,"Adventure Works 37"" 1080p LCD HDTV M150W White",Adventure Works,White,$505.85 ,1099.99,201,Televisions,2,TV and Video,0,6491,237,7,2,2
545004,1,2016-06-28,,367824,9,286,4,CAD,Female,Shelly Pitchford,Edmonton,AB,Alberta,T6H 1J5,Canada,North America,1994-01-25,31,26-35,Contoso Home Theater System 5.1 Channel M1520 Brown,Contoso,Brown,$155.89 ,339.0,203,Home Theater System,2,TV and Video,0,1858,5,1,2,1
545005,1,2016-06-28,,1055437,40,141,5,GBP,Male,Oscar Wells,LONG ITCHINGTON,Rugby,Rugby,CV23 6UR,United Kingdom,Europe,1961-10-11,64,56-65,"Adventure Works 15.6"" LCD TV M130W Silver",Adventure Works,Silver,$152.94 ,299.99,201,Televisions,2,TV and Video,1,3285,358,6,1,0
547002,3,2016-06-30,,1675809,47,146,2,USD,Male,Mark Davis,Collinsville,IL,Illinois,62234,United States,North America,1995-12-21,30,26-35,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,Black,$960.82 ,2899.99,201,Televisions,2,TV and Video,1,1447,190,7,2,2
547007,3,2016-06-30,,1035342,39,158,1,GBP,Male,Josh Chandler,GRAFFHAM,Chichester,Chichester,GU28 0DR,United Kingdom,Europe,1978-11-17,47,46-55,"Adventure Works 37"" 1080p LCD HDTV M150W Black",Adventure Works,Black,$505.85 ,1099.99,201,Televisions,2,TV and Video,1,2276,90,6,1,1
548003,1,2016-07-01,,1983111,48,126,6,USD,Female,Marveille Casgrain,Anaheim,CA,California,92801,United States,North America,1961-10-27,64,56-65,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Black,$73.11 ,143.4,201,Televisions,2,TV and Video,0,200,69,7,2,0
549014,1,2016-07-02,,2055186,45,298,4,USD,Male,Ryley Black,Adelphi,MD,Maryland,20783,United States,North America,1942-08-02,83,65+,SV Car Video TFT7 M7001 Black,Southridge Video,Black,$157.54 ,309.0,205,Car Video,2,TV and Video,1,130,235,7,2,2
549015,1,2016-07-02,7/7/2016,1027901,0,129,7,GBP,Female,Isobel Bond,DORKET HEAD,Nottingham,Nottingham,NG5 9DW,United Kingdom,Europe,1979-09-07,46,46-55,"Adventure Works 20"" Analog CRT TV E45 Silver",Adventure Works,Silver,$101.97 ,200.0,201,Televisions,2,TV and Video,0,1570,298,6,1,0
551006,2,2016-07-04,,1834516,43,121,2,USD,Male,Roy Hendrix,New Orleans,LA,Louisiana,70112,United States,North America,1977-03-07,48,46-55,"Adventure Works 13"" Color TV E25 White",Adventure Works,White,$61.17 ,119.99,201,Televisions,2,TV and Video,1,4138,226,7,2,2
552007,4,2016-07-05,,1022388,39,173,2,GBP,Female,Isabella Atkins,WOODTOWN,Angus,Angus,DD9 1AZ,United Kingdom,Europe,1977-06-18,48,46-55,SV 8xDVD E120 Black,Southridge Video,Black,$45.83 ,89.9,202,VCD & DVD,2,TV and Video,0,6260,12,6,1,1
